status,title,authors,year,venue,doi,url,tags,abstract,provider,decision_source,llm_confidence,llm_review_outcome,llm_change_direction
discarded,Active learning methods for teaching OOAD course,Kanakaraddi S.G.,2013,Proceedings of the 2013 IEEE International Conference in Mooc Innovation and Technology in Education Mite 2013,10.1109/MITE.2013.6756303,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84897532492&origin=inward,adjacent-subtopic; ooad; active-learning,,scopus,llm,0.880,unreviewed,
discarded,Online math word problem test system based on dynamic item generation mechanism,Chang K.Y.,2010,Ics 2010 International Computer Symposium,10.1109/COMPSYM.2010.5685489,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79851505840&origin=inward,off-topic-false-hit; math-word-problems; test-system,,scopus,llm,1.000,unreviewed,
discarded,A discussion of video capturing to assist in distance learning,Conlon M.,2009,Lecture Notes in Computer Science Including Subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics,10.1007/978-3-642-02774-1_47,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=76649084533&origin=inward,adjacent-subtopic; distance-learning; java-teaching,,scopus,llm,0.910,unreviewed,
discarded,Improving analogy software effort estimation using fuzzy feature subset selection algorithm,Azzeh M.,2008,Proceedings International Conference on Software Engineering,10.1145/1370788.1370805,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=57049166142&origin=inward,off-topic-false-hit; software-effort-estimation; analogy,,scopus,llm,1.000,unreviewed,
discarded,The Unified Modeling Language reference manual,James Rumbaugh; Ivar Jacobson; Grady Booch,1999,,,https://openalex.org/W1998017916,off-topic-false-hit; uml-reference; book,"Written by the three pioneers behind the Unified Modeling Language (UML) standard, The Unified Modeling Language Reference Manual provides an excellent real-world guide to working with UML. This title provides expert knowledge on all facets of today's UML standard, helping developers who are encountering UML on the job for the first time to be more productive. The book begins with a history of UML, from structured design methods of the '60s and '70s to the competing object-oriented design standards that were unified in 1997 to create UML. For the novice, the authors illustrate key diagram types such as class, use case, state machine, activity, and implementation. (Of course, learning these basic diagram types is what UML is all about. The authors use an easy-to-understand ticket-booking system for many of their examples.) After a tour of basic document types, The Unified Modeling Language Reference Manual provides an alphabetical listing of more than 350 UML terms. Entries range from a sentence or two to several pages in length. (Class, operation, and use case are just a few of the important terms that are covered.) Though you will certainly need to be acquainted with software engineering principles, this reference will serve the working software developer well. As the authors note, this isn't UML for Dummies, but neither is it an arcane academic treatise. The authors succeed in delivering a readable reference that will answer any UML question, no matter how common or obscure. --Richard Dragan",openalex,llm,1.000,unreviewed,
discarded,An object-oriented 3D graphics toolkit,Paul S. Strauss; Rikk Carey,1992,,10.1145/133994.134089,https://openalex.org/W1989952968,off-topic-false-hit; 3d-graphics-toolkit; software-development,This paper presents an object-oriented toolkit for developers of interactive 3D graphics applications. The primary goal of the toolkit is (o make it easier for programmers to create 3D graphics applications that employ direct manipulation techniques in addition to conventional 2D-widgets. Such techniques have generally been ignored in previous graphics packages and systems.,openalex,llm,1.000,unreviewed,
discarded,PHENIX : building new software for automated crystallographic structure determination,Paul D. Adams; Ralf W. Grosse‐Kunstleve; Li‐Wei Hung; Thomas R. Ioerger; Airlie J. McCoy; Nigel W. Moriarty; Randy J. Read; James C. Sacchettini; Nicholas K. Sauter; Thomas C. Terwilliger,2002,Acta Crystallographica Section D Biological Crystallography,10.1107/s0907444902016657,https://openalex.org/W2109184569,off-topic-false-hit; crystallography-software; novice-users,Structural genomics seeks to expand rapidly the number of protein structures in order to extract the maximum amount of information from genomic sequence databases. The advent of several large-scale projects worldwide leads to many new challenges in the field of crystallographic macromolecular structure determination. A novel software package called PHENIX (Python-based Hierarchical ENvironment for Integrated Xtallography) is therefore being developed. This new software will provide the necessary algorithms to proceed from reduced intensity data to a refined molecular model and to facilitate structure solution for both the novice and expert crystallographer.,openalex,llm,1.000,unreviewed,
discarded,Towards automated crystallographic structure refinement with phenix.refine,Pavel V. Afonine; Ralf W. Grosse‐Kunstleve; Nathaniel Echols; Jeffrey J. Headd; Nigel W. Moriarty; Marat Mustyakimov; Thomas C. Terwilliger; Alexandre Urzhumtsev; Peter H. Zwart; Paul D. Adams,2012,Acta Crystallographica Section D Biological Crystallography,10.1107/s0907444912001308,https://openalex.org/W2154197653,off-topic-false-hit; crystallography; software-tool,"phenix.refine is a program within the PHENIX package that supports crystallographic structure refinement against experimental data with a wide range of upper resolution limits using a large repertoire of model parameterizations. It has several automation features and is also highly flexible. Several hundred parameters enable extensive customizations for complex use cases. Multiple user-defined refinement strategies can be applied to specific parts of the model in a single refinement run. An intuitive graphical user interface is available to guide novice users and to assist advanced users in managing refinement projects. X-ray or neutron diffraction data can be used separately or jointly in refinement. phenix.refine is tightly integrated into the PHENIX suite, where it serves as a critical component in automated model building, final structure refinement, structure validation and deposition to the wwPDB. This paper presents an overview of the major phenix.refine features, with extensive literature references for readers interested in more detailed discussions of the methods.",openalex,llm,1.000,unreviewed,
discarded,Object oriented application frameworks,Ted G. Lewis,1995,Manning Publications Co. eBooks,,https://openalex.org/W1500989550,off-topic-false-hit; application-frameworks; book,"From the Publisher:
Frameworks are object-oriented programming environments for vertical application areas. This book is the first to survey this exciting new technology, its concepts, and practical applications. Considered the next step in the evolution of OOP, framework technology is at the center stage of the software strategies of Taligent, IBM, HP, Microsoft, and Apple, among others. In spite of that, frameworks remain poorly understood, and are rarely covered in the literature. This book condenses practical experience and research ideas; explains exotic terminology so that a novice computer professional can quickly absorb it; is easy to read and conceptually crisp; and will be useful to many types of readers, from programmers to technical managers.",openalex,llm,1.000,unreviewed,
discarded,MDAnalysis: A Python Package for the Rapid Analysis of Molecular Dynamics Simulations,Richard Gowers; Max Linke; Jonathan Barnoud; Tyler Reddy; Manuel N. Melo; Sean L. Seyler; Jan Domański; David Dotson; Sébastien Buchoux; Ian M. Kenney; Oliver Beckstein,2016,Proceedings of the Python in Science Conferences,10.25080/majora-629e541a-00e,https://openalex.org/W2510475640,off-topic-false-hit; molecular-dynamics; python-package,"MDAnalysis (http://mdanalysis.org) is a library for structural and temporal analysis of molecular dynamics (MD) simulation trajectories and individual protein structures. MD simulations of biological molecules have become an important tool to elucidate the relationship between molecular structure and physiological function. Simulations are performed with highly optimized software packages on HPC resources but most codes generate output trajectories in their own formats so that the development of new trajectory analysis algorithms is confined to specific user communities and widespread adoption and further development is delayed. MDAnalysis addresses this problem by abstracting access to the raw simulation data and presenting a uniform object-oriented Python interface to the user. It thus enables users to rapidly write code that is portable and immediately usable in virtually all biomolecular simulation communities. The user interface and modular design work equally well in complex scripted work flows, as foundations for other packages, and for interactive and rapid prototyping work in IPython / Jupyter notebooks, especially together with molecular visualization provided by nglview and time series analysis with pandas. MDAnalysis is written in Python and Cython and uses NumPy arrays for easy interoperability with the wider scientific Python ecosystem. It is widely used and forms the foundation for more specialized biomolecular simulation tools.",openalex,llm,1.000,unreviewed,
discarded,The Bioperl Toolkit: Perl Modules for the Life Sciences,Jason Stajich; David E. Block; Kris Boulez; Steven E. Brenner; Stephen A. Chervitz; Chris Dagdigian; Georg Fuellen; James Gilbert; Ian Korf; Hilmar Lapp; Heikki Lehväslaiho; Chad Matsalla; Chris Mungall; Brian I. Osborne; Matthew Pocock; Peter Schattner; Martin Senger; Lincoln Stein; Elia Stupka; Mark D. Wilkinson; Ewan Birney,2002,Genome Research,10.1101/gr.361602,https://openalex.org/W2150934173,off-topic-false-hit; bioinformatics; perl-modules,"The Bioperl project is an international open-source collaboration of biologists, bioinformaticians, and computer scientists that has evolved over the past 7 yr into the most comprehensive library of Perl modules available for managing and manipulating life-science information. Bioperl provides an easy-to-use, stable, and consistent programming interface for bioinformatics application programmers. The Bioperl modules have been successfully and repeatedly used to reduce otherwise complex tasks to only a few lines of code. The Bioperl object model has been proven to be flexible enough to support enterprise-level applications such as EnsEMBL, while maintaining an easy learning curve for novice Perl programmers. Bioperl is capable of executing analyses and processing results from programs such as BLAST, ClustalW, or the EMBOSS suite. Interoperation with modules written in Python and Java is supported through the evolving BioCORBA bridge. Bioperl provides access to data stores such as GenBank and SwissProt via a flexible series of sequence input/output modules, and to the emerging common sequence data storage format of the Open Bioinformatics Database Access project. This study describes the overall architecture of the toolkit, the problem domains that it addresses, and gives specific examples of how the toolkit can be used to solve common life-sciences problems. We conclude with a discussion of how the open-source nature of the project has contributed to the development effort. [Supplemental material is available online at www.genome.org . Bioperl is available as open-source software free of charge and is licensed under the Perl Artistic License ( http://www.perl.com/pub/a/language/misc/Artistic.html ). It is available for download at http://www.bioperl.org . Support inquiries should be addressed to bioperl-l@bioperl.org .]",openalex,llm,1.000,unreviewed,
discarded,Evaluating the effect of a delegated versus centralized control style on the maintainability of object-oriented software,Erik Arisholm; Dag I. K. Sjøberg,2004,IEEE Transactions on Software Engineering,10.1109/tse.2004.43,https://openalex.org/W2160182024,off-topic-false-hit; maintainability; professional-consultants,"A fundamental question in object-oriented design is how to design maintainable software. According to expert opinion, a delegated control style, typically a result of responsibility-driven design, represents object-oriented design at its best, whereas a centralized control style is reminiscent of a procedural solution, or a ""bad"" object-oriented design. We present a controlled experiment that investigates these claims empirically. A total of 99 junior, intermediate, and senior professional consultants from several international consultancy companies were hired for one day to participate in the experiment. To compare differences between (categories of) professionals and students, 59 students also participated. The subjects used professional Java tools to perform several change tasks on two alternative Java designs that had a centralized and delegated control style, respectively. The results show that the most skilled developers, in particular, the senior consultants, require less time to maintain software with a delegated control style than with a centralized control style. However, more novice developers, in particular, the undergraduate students and junior consultants, have serious problems understanding a delegated control style, and perform far better with a centralized control style. Thus, the maintainability of object-oriented software depends, to a large extent, on the skill of the developers who are going to maintain it. These results may have serious implications for object-oriented development in an industrial context: having senior consultants design object-oriented systems may eventually pose difficulties unless they make an effort to keep the designs simple, as the cognitive complexity of ""expert"" designs might be unmanageable for less skilled maintainers.",openalex,llm,0.990,unreviewed,
discarded,H++ 3.0: automating pK prediction and the preparation of biomolecular structures for atomistic molecular modeling and simulations,Ramu Anandakrishnan; Boris Aguilar; Alexey V. Onufriev,2012,Nucleic Acids Research,10.1093/nar/gks375,https://openalex.org/W2168240189,off-topic-false-hit; biomolecular-modeling; novice-users,"The accuracy of atomistic biomolecular modeling and simulation studies depend on the accuracy of the input structures. Preparing these structures for an atomistic modeling task, such as molecular dynamics (MD) simulation, can involve the use of a variety of different tools for: correcting errors, adding missing atoms, filling valences with hydrogens, predicting pK values for titratable amino acids, assigning predefined partial charges and radii to all atoms, and generating force field parameter/topology files for MD. Identifying, installing and effectively using the appropriate tools for each of these tasks can be difficult for novice and time-consuming for experienced users. H++ (http://biophysics.cs.vt.edu/) is a free open-source web server that automates the above key steps in the preparation of biomolecular structures for molecular modeling and simulations. H++ also performs extensive error and consistency checking, providing error/warning messages together with the suggested corrections. In addition to numerous minor improvements, the latest version of H++ includes several new capabilities and options: fix erroneous (flipped) side chain conformations for HIS, GLN and ASN, include a ligand in the input structure, process nucleic acid structures and generate a solvent box with specified number of common ions for explicit solvent MD.",openalex,llm,1.000,unreviewed,
discarded,Blue—a language for teaching object-oriented programming,Michael Kölling; John Rosenberg,1996,,10.1145/236452.236537,https://openalex.org/W2053983114,adjacent-subtopic; teaching-language; objects-first,"Teaching object-oriented programming has clearly become an important part of computer science education. We agree with many others that the best place to teach it is in the CS1 introductory course. Many problems with this have been reported in the literature. These mainly result from inadequate languages and environments. Blue is a new language and integrated programming environment, currently under development explicitly for object-oriented teaching. We expect clear advantages from the use of Blue for first year teaching compared to using other available languages. This paper describes the design principles on which the language was based and the most important aspects of the language itself.",openalex,llm,0.900,unreviewed,
discarded,Evaluation of learning environments for object-oriented programming: measuring cognitive load with a novel measurement technique,Murat Paşa Uysal,2015,Interactive Learning Environments,10.1080/10494820.2015.1041400,https://openalex.org/W2201674692,adjacent-subtopic; cognitive-load; learning-environments,"Various methods and tools have been proposed to overcome the learning obstacles for Object-Oriented Programming (OOP). However, it remains difficult especially for novice learners. The problem may be not only adopting an instructional method, but also an Integrated Development Environment (IDE). Learners employ IDEs as a means to solve programming problems and an inappropriate IDE may impose additional cognitive load. Therefore, this quasi-experimental study tried to identify the cognitive effects of a more visually supportive and functional IDE. It was explored by the functional near-infrared spectroscopy method, which is a relatively new physiological tool for measuring cognitive load. Novice students participated in the study in two experimental groups and they were required to write a Java application using two different IDEs. The results indicated a significant difference between the experimental groups and the findings are discussed in view of the principles of Cognitive Load Theory and Multimedia Learning.",openalex,llm,0.880,unreviewed,
discarded,50 Years of CS1 at SIGCSE,Brett A. Becker; Keith Quille,2019,,10.1145/3287324.3287432,https://openalex.org/W2916708654,adjacent-subtopic; historical-review; cs1,"The SIGCSE Technical Symposium is celebrating its 50th year, and a constant theme throughout this history has been to better understand how novices learn to program. In this paper, we present a perspective on the evolution of introductory programming education research at the Symposium over these 50 years. We also situate the Symposium's impact in the context of the wider literature on introductory programming research. Applying a systematic approach to collecting papers presented at the Symposium that focus on novice programming / CS1, we categorized hundreds of papers according to their main focus, revealing important introductory programming topics and their trends from 1970 to 2018. Some of these topics have faded from prominence and are less relevant today while others, including many topics focused on students, such as making learning programming more appropriate from gender, diversity, accessibility and inclusion standpoints, have garnered significant attention more recently. We present discussions on these trends and in doing so, we provide a checkpoint for introductory programming research. This may provide insights for future research on how we teach novices and how they learn to program.",openalex,llm,0.960,unreviewed,
discarded,Users guide to the PGAPack parallel genetic algorithm library,"IL (United States) Argonne National Lab.; D Levine; USDOE, Washington, DC (United States) (US)",1996,,10.2172/366458,https://openalex.org/W1484596180,off-topic-false-hit; genetic-algorithm-library; novice-users,"PGAPack is a parallel genetic algorithm library that is intended to provide most capabilities desired in a genetic algorithm package, in an integrated, seamless, and portable manner. Key features of PGAPack are as follows: Ability to be called from Fortran or C. Executable on uniprocessors, multiprocessors, multicomputers, and workstation networks. Binary-, integer-, real-, and character-valued native data types. Object-oriented data structure neutral design. Parameterized population replacement. Multiple choices for selection, crossover, and mutation operators. Easy integration of hill-climbing heuristics. Easy-to-use interface for novice and application users. Multiple levels of access for expert users. Full extensibility to support custom operators and new data types. Extensive debugging facilities. Large set of example problems.",openalex,llm,1.000,unreviewed,
discarded,OPT++: An object-oriented class library for nonlinear optimization,"Sandia National Labs., Livermore, CA (USA); J Meza; USDOE, Washington, DC (United States)",1994,,10.2172/10136172,https://openalex.org/W1509476036,off-topic-false-hit; optimization-library; software-development,"Object-oriented programming is becoming a popular way of developing new software. The promise of this new programming paradigm is that software developed through these concepts will be more reliable and easier to re-use, thereby decreasing the time and cost of the software development cycle. This report describes the development of a C++ class library for nonlinear optimization. Using object-oriented techniques, this new library was designed so that the interface is easy to use while being general enough so that new optimization algorithms can be added easily to the existing framework.",openalex,llm,1.000,unreviewed,
discarded,Applying object-oriented analysis and design,Jean-Marc Nerson,1992,Communications of the ACM,10.1145/130994.130997,https://openalex.org/W2048898071,off-topic-false-hit; oo-analysis-design; software-engineering,"Object-Oriented Analysis and Design :ional analysis and design techniques imply constant paradigm shifts, since manipulate different concepts at each different phase of software developt. The object-oriented technique offers a seamless process that helps viewing the software architecture in terms of problem space elements.",openalex,llm,0.990,unreviewed,
discarded,On the origins of programmers: identifying predictors of success for an objects first cs1,Philip R. Ventura; Bina Ramamurthy,2004,,,https://openalex.org/W161191427,adjacent-subtopic; objects-first; predictors-of-success,"Object-oriented programming (OOP) has made tremendous gains since its birth in the early 1960s. Since the beginning of the 1990s, many have written about the importance of introducing OOP in CS curricula. With the advent of Java, there has been considerable discussion of how to properly teach Java in introductory courses. In short, the discussion has largely dealt with the introduction of the object-oriented paradigm in CS1. Finally, in 2001, the IEEE/ACM Joint Task Force on Computing Curricula legitimized the teaching of object-oriented programming in the introductory course sequence, termed objects-first. No empirical investigations of the objects-first approach have appeared to date. This dissertation discusses the results of a systematic investigation of the objects-first CS1 course developed by the author. Further, it includes a model syllabus with class-tested examples for teaching object-oriented concepts in CS1. 
The dissertation has examined predictors of success for the objects-first course and compares results with traditional imperative-first approaches. The predictors include, prior programming experience, mathematical ability, academic and psychological variables, gender, and measures of student effort. The findings show a radical difference between the predictors of success of the objects-first approach versus the imperative-first approach. Most surprising is the finding that prior programming experience is not a predictor of success. Further, cognitive and academic factors such as SAT scores and critical thinking ability offer little predictive value when compared to the other predictors of success. Student effort and comfort level were found to be the strongest predictors of success. 
The dissertation reveals that the objects-first CS1 is an attractive option both for large universities and liberal arts settings as well as in the AP CS curriculum. The discussion of in-class examples serves to aid instructors new to objects-first, in teaching an objects-first CS1, for which there is a lack of pedagogical examples.",openalex,llm,0.860,unreviewed,
discarded,The top 10 reasons why object-oriented programming can't be taught in CS 1,Rick Decker; Stuart Hirshfield,1994,,10.1145/191029.191054,https://openalex.org/W2092220759,adjacent-subtopic; objects-first; teaching-debate,"Over the past year we have changed our CS 1 course from a standard Pascal-based, procedural programming course into one that emphasizes C++ and object-oriented programming (OOP). While our experience to date indicates that this was a good decision for both our students and our department, the decision did not come easy. We struggled long and hard with many, if not most, of the questions and issues that have come to be associated with teaching OOP to undergraduates. This paper recounts our struggles, and presents our responses to the more serious of the pedagogical questions that we considered. In hindsight, many of the reasons we came up with for not using OOP in CS1 are seen to reflect our lack of understanding of the paradigm, our fear of the language, and our past experience teaching Pascal and the procedural paradigm. Furthermore, we believe that our reservations (which appear to be quite common) stemmed from a growing body of misleading OOP folklore that is contrary to our experience and that this paper attempts to dispel.",openalex,llm,0.880,unreviewed,
discarded,Computer Science Education in ChatGPT Era: Experiences from an Experiment in a Programming Course for Novice Programmers,Tomaž Kosar; Dragana Ostojić; Yu David Liu; Marjan Mernik,2024,Mathematics,10.3390/math12050629,https://openalex.org/W4392013691,adjacent-subtopic; chatgpt; oop-course,"The use of large language models with chatbots like ChatGPT has become increasingly popular among students, especially in Computer Science education. However, significant debates exist in the education community on the role of ChatGPT in learning. Therefore, it is critical to understand the potential impact of ChatGPT on the learning, engagement, and overall success of students in classrooms. In this empirical study, we report on a controlled experiment with 182 participants in a first-year undergraduate course on object-oriented programming. Our differential study divided students into two groups, one using ChatGPT and the other not using it for practical programming assignments. The study results showed that the students’ performance is not influenced by ChatGPT usage (no statistical significance between groups with a p-value of 0.730), nor are the grading results of practical assignments (p-value 0.760) and midterm exams (p-value 0.856). Our findings from the controlled experiment suggest that it is safe for novice programmers to use ChatGPT if specific measures and adjustments are adopted in the education process.",openalex,llm,0.900,unreviewed,
discarded,QL: Object-oriented Queries on Relational Data,Pavel Avgustinov; Oege de Moor; Michael Peyton Jones; Max Schäfer,2016,DROPS (Schloss Dagstuhl – Leibniz Center for Informatics),10.4230/lipics.ecoop.2016.2,https://openalex.org/W2543953340,off-topic-false-hit; query-language; relational-data,"This paper describes QL, a language for querying complex, potentially recursive data structures. QL compiles to Datalog and runs on a standard relational database, yet it provides familiar-looking object-oriented features such as classes and methods, reinterpreted in logical terms: classes are logical properties describing sets of values, subclassing is implication, and virtual calls are dispatched dynamically by considering the most specific classes containing the receiver. Furthermore, types in QL are prescriptive and actively influence program evaluation rather than just describing it. In combination, these features enable the development of concise queries based on reusable libraries, which are written in a purely declarative style, yet can be efficiently executed even on very large data sets. In particular, we have used QL to implement static analyses for various programming languages, which scale to millions of lines of code.",openalex,llm,1.000,unreviewed,
discarded,An exploration of novice compilation behaviour in BlueJ,Matthew C. Jadud,2021,Kent Academic Repository (University of Kent),10.22024/unikent/01.02.86458,https://openalex.org/W58732440,adjacent-subtopic; compilation-behaviour; bluej,"Our research explores the process by which beginning programmers go about writing programs. We have focused our explorations on what we call compilation behaviour: the programming behaviour a student engages in while repeatedly editing and compiling their programs in an attempt to make them syntactically, if not semantically, correct. The students whose behaviour we have observed were engaged in learning to program in an objects-first style using BlueJ, an environment designed for supporting novice programmers just starting out with the Java programming language. The significant results of our work are two-fold. First, we have developed tools for visualising the process by which students write their programs. Using these tools, we can quickly obtain valuable information about their process, and use that information to inform further research regarding their behaviour, or apply it immediately in a classroom context to better support the struggling learner. Second, we have proposed a quantification of novice compilation behavior which we call the error quotient. Using this metric, we can determine how well (or poorly) a student fares with syntax errors while learning to program. This quantity, like our tools for visualisation, provides a powerful indicator for how much or little a student is struggling with the language while programming, and correlates significantly with traditional indicators for academic progress.",openalex,llm,0.880,unreviewed,
discarded,A systematic literature review: Refactoring for disclosing code smells in object oriented software,Satwinder Singh; Sharanpreet Kaur,2017,Ain Shams Engineering Journal,10.1016/j.asej.2017.03.002,https://openalex.org/W2601190106,off-topic-false-hit; refactoring; code-smells,"Reusing a design pattern is not always in the favor of developers. Thus, the code starts smelling. The presence of “Code Smells” leads to more difficulties for the developers. This racket of code smells is sometimes called Anti-Patterns. The paper aimed at a systematic literature review of refactoring with respect to code smells. However the review of refactoring is done in general and the identification of code smells and anti-patterns is performed in depth. A systematic literature survey has been performed on 238 research items that includes articles from leading Conferences, Workshops and premier journals, theses of researchers and book chapters. Several data sets and tools for performing refactoring have been revealed under the specified research questions. The work done in the paper is an addition to prior systematic literature surveys. With the study of paper the attentiveness of readers about code smells and anti-patterns will be enhanced.",openalex,llm,1.000,unreviewed,
kept,An Examination of Procedural and Object‐oriented Systems Analysis Methods: Does Prior Experience Help or Hinder Performance?*,Michael G. Morris; Cheri Speier; Jeffrey A. Hoffer,1999,Decision Sciences,10.1111/j.1540-5915.1999.tb01603.x,https://openalex.org/W2167211876,qualifies-claim; oo-vs-procedural; novice-analysts,"ABSTRACT Interest in object‐oriented analysis (OOA) and object‐oriented design (OOD) has expanded rapidly over the last several years. Proponents of OOA and OOD have called the shift to these methods “revolutionary” and have cited a number of impressive claims with respect to their use. However, empirical research investigating these claims remains in its infancy. Moreover, an examination of the literature reveals inconclusive and often conflicting results for OOA and OOD methods relative to traditional data and/or procedural techniques. This paper presents the results of an empirical study that examined both experienced and novice systems analysts using both procedural and object‐oriented techniques. This research examined whether experience in using procedural methods helped or hindered performance using OOA and compared procedural and OOA methods on the subjective mental workload induced. A human problem‐solving model adopted from Newell and Simon (1972) provided the theoretical framework for this study. Dependent variables include subjective mental workload, solution quality, time to perform task, and attitudinal measures. Although some of these dependent variables have been used in past research, we believe this is the first time that subjective mental workload (SMW) has been examined in an IS context. Our results indicate that both novice and experienced subjects demonstrate higher SMW when using OOA. In addition, as a group, novices prefer object‐oriented techniques and find these techniques easier as compared to experienced subjects.",openalex,llm,0.840,unreviewed,
discarded,The DOWL distributed object-oriented language,Bruno Achauer,1993,Communications of the ACM,10.1145/162685.162703,https://openalex.org/W1975878651,off-topic-false-hit; distributed-language; software-systems,"THE DOWL DISTRIBUTED OBJECT-ORIENTED LANGUAGE ith the advent of workstations and efficient networks, distributed systems are becoming common, and these systems are inherently more complex to program than their centralized counterparts. The additional mechanisms introduced to access information on distant nodes are a major source of complexity. Within a single address space, procedure call is a well-understood mechanism for the transfer of both control and data. In contrast, messagebased systems require the programmer to deal with the details of message packaging, locating the message target, and asynchronous communication. Remote procedure call (RPC) [4] provides', the familiar procedure call abstraction and hides most of the details of control and data transfer. However, the programmer is still responsible for locating the target of the call. Other problems arise from subtle semantic differences between RPC and local procedure call and because RPC imposes a client/server model on the distributed application [16]. Recently, the object-oriented paradigm has attracted much interest because it achieves data abstraction, software modularity, and code reuse in a natural way. Operations on an object are invoked by sending messages to the object. Thus, communication among objects maps readily to the communication in a distributed system, and local and remote invocation are both syntactically and semantically identical. Since there is no distinction between local and remote objects, it is possible to move objects at run time between the nodes of the distributed system, thus allowing for dynamic load adaptation and",openalex,llm,1.000,unreviewed,
discarded,Programming Python,Mark Lutz,1996,,,https://openalex.org/W2340255158,off-topic-false-hit; python-book; programming-guide,"Already the industry standard for Python users, Programming Python from O'Reilly just got even better. This third edition has been updated to reflect current best practices and the abundance of changes introduced by the latest version of the language, Python 2.5. Whether you're a novice or an advanced practitioner, you'll find this refreshed book more than lives up to its reputation. Programming Python, 3rd Edition, teaches you the right way to code. It explains Python language syntax and programming techniques in a clear and concise manner, with numerous examples that illustrate both correct usage and common idioms. By reading this comprehensive guide, you'll learn how to apply Python in real-world problem domains such as:GUI programmingInternet scriptingParallel processingDatabase managementNetworked applicationsProgramming Python, Third Edition covers each of these target domains gradually, beginning with in-depth discussions of core concepts and then progressing toward complete programs. Large examples do appear, but only after you've learned enough to understand their techniques and code.Along the way, you'll also learn how to use the Python language in realistically scaled programs--concepts such as Object-Oriented Programming (OOP) and code reuse are recurring side themes throughout this text. If you're interested in Python programming, then this O'Reilly classic needs to be within arm's reach. The wealth of practical advice, snippets of code, and patterns of program design can all be put into use on a daily basis--making your life easier and more productive.Reviews of the second edition:...about as comprehensive as any book can be. --Dr. Dobb's JournalIf the language had manuals, they would undoubtedly be the texts from O'Reilly...'Learning Python' and 'Programming Python' are definitive treatments. --SD Times",openalex,llm,1.000,unreviewed,
discarded,Object-Oriented Metrics: A Review of Theory and Practice,Khaled El-Emam,2002,Advances in Software Engineering,10.1007/978-0-387-21599-0_2,https://openalex.org/W1536722722,off-topic-false-hit; metrics; oop-theory-practice,,openalex,llm,1.000,unreviewed,
kept,The Impact of Different Teaching Approaches and Languages on Student Learning of Introductory Programming Concepts,Wanda M. Kunkle; Robert B. Allen,2016,ACM Transactions on Computing Education,10.1145/2785807,https://openalex.org/W2314503383,qualifies-claim; teaching-approaches; language-comparison; teaching-order,"Learning to program, especially in the object-oriented paradigm, is a difficult undertaking for many students. As a result, computing educators have tried a variety of instructional methods to assist beginning programmers. These include developing approaches geared specifically toward novices and experimenting with different introductory programming languages. However, determining the effectiveness of these interventions poses a problem. The research presented here developed an instrument to assess student learning of fundamental and object-oriented programming concepts, then used that instrument to investigate the impact of different teaching approaches and languages on university students’ ability to learn those concepts. Extensive data analysis showed that the instrument performed well overall. Reliability of the assessment tool was statistically satisfactory and content validity was supported by intrinsic characteristics, question response analysis, and expert review. Preliminary support for construct validity was provided through exploratory factor analysis. Three components that at least partly represented the construct “understanding of fundamental programming concepts” were identified: methods and functions, mathematical and logical expressions, and control structures. Analysis revealed significant differences in student performance based on instructional language and approach. The analyses showed differences on the overall score and questions involving assignment, mathematical and logical expressions, and code completion. Instructional language and approach did not appear to affect student performance on questions addressing object-oriented concepts.",openalex,llm_reviewed,0.800,confirmed,
discarded,The effects of paradigm on cognitive activities in design,Adrienne Lee; Nancy Pennington,1994,International Journal of Human-Computer Studies,10.1006/ijhc.1994.1028,https://openalex.org/W2092478214,adjacent-subtopic; design-cognition; paradigm-effects,,openalex,llm,0.700,unreviewed,
discarded,An Implementation of Web-based Personal Platform for Programming Learning Assistant System with Instance File Update Function,"Aung, Soe Thandar; Aung, Lynn Htet; Funabiki, Nobuo; Yamaguchi, Shigo; Syaifudin, Yan Watequlis; Kao, Wen-Chung",2024,ENGINEERING LETTERS,,https://www.webofscience.com/wos/woscc/full-record/WOS:001163837300015,adjacent-subtopic; assistant-system; self-study-platform,"Java, recognized for its reliability and portability in object -oriented programming, has found application in diverse systems such as enterprise servers, smartphones, and embedded systems. To facilitate self -study in Java programming, we have developed Java Programming Learning Assistant System (JPLAS) that provides a range of exercise problems tailored to support novice students at different skill levels. In this paper, we implement the web -based personal platform for JPLAS using Node.js , named NPLAS. Docker is adopted for its easy and solid deployments to novice students. The instance file update function is incorporated to help a teacher to distribute the files of the new/updated problem instances to the students, using Angular and Laravel. In addition, we extend NPLAS to Python programming learning. For evaluations, we asked teachers and students in three universities in Japan and Indonesia, to install NPLAS , solve instances on it, and update instance files. Then, all of them could successfully complete them, which confirms the efficiency and validity of the proposal. marked understanding (VTP) element problem and based Tomcat browser platform where have gramming offers",wos,llm,0.820,unreviewed,
