status,title,authors,year,venue,doi,url,tags,abstract,provider,decision_source,llm_confidence,llm_review_outcome,llm_change_direction,paper_id
discarded,Programming environments for blocks need first-class software refactoring support: A position paper,Peeratham Techapalokul; Eli Tilevich,2015,2015 IEEE Blocks and Beyond Workshop (Blocks and Beyond),10.1109/BLOCKS.2015.7369015,https://ieeexplore.ieee.org/document/7369015/,adjacent-subtopic,"Block-based programming languages and their development environments have become a widely used educational platform for novices to learn how to program. In addition, these languages and environments have been increasingly embraced by domain experts to develop end-user software. Though popular for having a ""low floor"" (easy to get started), programs written in block-based languages often become unwieldy as projects grow progressively more complex. Software refactoring - improving the design quality of a codebase while preserving its external functionality - has been shown highly effective as a means of improving the quality of software written in text-based languages. Unfortunately, programming environments for blocks lack systematic software refactoring support. In this position paper, we argue that first-class software refactoring support must become an essential feature in programming environments for blocks; we present our research vision and concrete research directions, including program analysis to detect ""code smells,"" automated transformations for block-based programs to support common refactoring techniques, and integration of refactoring into introductory computing curricula.",ieee,llm,0.840,unreviewed,,doi:10.1109/blocks.2015.7369015
kept,Impact of AI Debugging on Student Code Complexity and Readability: A Literature Review,Ha Viet Thang; Truong Loi Vi,2025,2025 10th International STEM Education Conference (iSTEM-Ed),10.1109/iSTEM-Ed65612.2025.11129285,https://ieeexplore.ieee.org/document/11129285/,qualifies-claim,"Debugging is a critical yet challenging skill for novice programmers. This literature review examines how Al-assisted debugging influences the complexity and readability of student-written code, compared to traditional human-guided debugging. We present a historical overview of instructor-led debugging pedagogy and contrast it with emerging Al debugging assistants. We then analyze the general impacts of Al-assisted debugging tools on coding practices, focusing on qualitative factors such as code maintainability, clarity, and student perceptions. The review spans various educational contexts, from university courses to high school classes and coding bootcamps, to assess how different learner populations are affected. We find that Al assistants can accelerate the debugging process and sometimes produce code of similar complexity and readability to human-developed code. However, concerns remain about overreliance, superficial understanding, and maintaining code clarity. Comparisons with traditional debugging highlight trade-offs between efficiency and learning depth. This review sheds light on the current findings and offers an analytical perspective on integrating Al-assisted debugging into programming education.",ieee,llm,0.830,unreviewed,,doi:10.1109/istem-ed65612.2025.11129285
discarded,"Work-in-Progress: Python Code Critiquer, a Machine Learning Approach",Laura Albrant; Pradnya Pendse; Daniel Masker; Laura E. Brown; Jon Sticklen; Michelle Jarvie-Eggart; Leo C. Ureel,2023,2023 IEEE Frontiers in Education Conference (FIE),10.1109/FIE58773.2023.10343017,https://ieeexplore.ieee.org/document/10343017/,adjacent-subtopic,"This research is part of a larger development project that is working on a multi-programming language code critiquer called WebTA. The WebTA code-critiquing software is designed to be used in courses for novice programmers, e.g., CS1 a first engineering course. The authors report on a component of the project that makes initial steps towards a automating the identification of common student mistakes, or antipatterns in code. Antipatterns can be errors, inefficiencies, or incorrect style choices in the code. This works is aimed at Python and uses the machine learning algorithm, Random Forests, to identify a stylistic antipattern of crowded operators.",ieee,llm,0.890,unreviewed,,doi:10.1109/fie58773.2023.10343017
kept,The Role of Source Code Vocabulary in Programming Teaching and Learning,Marcos Nascimento; Eliane Araújo; Dalton Serey; Jorge Figueiredo,2020,2020 IEEE Frontiers in Education Conference (FIE),10.1109/FIE44824.2020.9274137,https://ieeexplore.ieee.org/document/9274137/,supports-claim,"This full paper, categorized as Research-to-Practice, presents an investigation on the role of source code vocabulary in introductory programming learning practices. According to software engineering literature, source code vocabulary is a fundamental aspect of software quality as it contributes to software readability and eases maintenance and evolution tasks. Furthermore, some studies show that identifier naming and comments in the code tend to use terms that reflect the software problem domain specification and can be used, for instance, to localize feature. In this paper, we build upon this knowledge of software engineering and investigate how we can take advantage of it in computer science education, specially on the teaching of programming. We conducted a twofold empirical study in an introductory programming course to investigate: (1) How to give automated feedback about identifier naming, aiming to improve software readability, and (2) To what extent source code vocabulary reflects problem specification comprehension, which is crucial to effective programming problem-solving. In the first study, we found that 51.7% of the students improved their source code vocabulary, after receiving such feedback. In the second study, the results showed that students tend to manage to better comprehend the programming problem being solved when their code identifier names are connected to the related description. It is a promising indicative that we can use this information to assess the problem requirements comprehension, which is a fundamental step in the programming problem-solving cycle. The main contribution of this paper is to shed light on the source code vocabulary and promote its role in the programming teaching and learning scenario. We present some evidence that students' source code vocabulary is a rich information source about their understanding and we can use it to produce formative feedback.",ieee,llm,0.800,unreviewed,,doi:10.1109/fie44824.2020.9274137
discarded,Enhancing Software Engineering Productivity Through AI-Scrum Framework: A Case Study in Libyan Contexts,Samia Abdalhamid; Amna Faraj,2025,2025 International Conference on Electrical and Computer Engineering Researches (ICECER),10.1109/ICECER65523.2025.11401204,https://ieeexplore.ieee.org/document/11401204/,off-topic-false-hit,"This paper presents AI-Scrum as an architecture that strategically incorporates available AI tools into Agile processes in support of software engineering productivity. Validated through comparative case studies in professional and academic teams in resource constrained settings, the framework realized large efficiency gains in three empirically validated AI-building stages, i.e., backlog refinement, daily standups, and defect reduction. Significantly, Novice teams saved 22% additional time more than professionals, because of their higher control, than their lesser Scrum knowledge. Findings confirmed team experience and tool use as important predictors of outcomes. Barriers to implementation included professional concerns about security and a lack of fit with the academic context. The study offers a proven framework for supplementing Scrum with AI by retaining Agile principles, but spreading away productivity benefits among teams with cost-effective aids.",ieee,llm,0.950,unreviewed,,doi:10.1109/icecer65523.2025.11401204
kept,Automated style feedback for advanced beginner Java programmers,Hannah Blau; Samantha Kolovson; W. Richards Adrion; Robert Moll,2016,2016 IEEE Frontiers in Education Conference (FIE),10.1109/FIE.2016.7757728,https://ieeexplore.ieee.org/document/7757728/,supports-claim,"We created an Eclipse plug-in called FrenchPress that offers students feedback on their Java programming style. It is designed not for novices but for students taking their second or third Java course. Advanced beginner students know enough to produce a program with the desired input/output behavior, but fail to understand it could still be poorly written. Large class sizes in introductory courses make it difficult for instructors to give their students individualized attention. FrenchPress automates a small subset of the feedback students might have received from educators. The system diagnoses issues characteristic of programmers who have not yet assimilated the object-oriented paradigm, such as misuse of the public modifier, fields that should have been local variables, and instance variables that should have been class constants. We conducted a classroom trial of the plug-in covering four assignments in data structures and algorithms. Among students whose code triggered one or more diagnostic rules, the percentage who modified their program in response to FrenchPress feedback varied from a high of 59% on the first project to a low of 23% on the second and fourth projects. On the user surveys following each assignment, 56-66% of respondents said they were satisfied with FrenchPress performance.",ieee,llm,0.830,unreviewed,,doi:10.1109/fie.2016.7757728
discarded,A Tool-Assisted Training Approach for Empowering Localization and Internationalization Testing Proficiency,Maria Couto; Breno Miranda; Kiev Gama,2025,"2025 IEEE Conference on Software Testing, Verification and Validation (ICST)",10.1109/ICST62969.2025.10988966,https://ieeexplore.ieee.org/document/10988966/,off-topic-false-hit,"Software testing is an important area in the Software Engineering domain, yet it faces significant gaps within Computer Science education. In that context, there is an even less addressed topic: internationalization (i18n) and localization (l10n) tests, which are essential for ensuring software quality in global markets, supporting multiple languages. A key challenge for both large and small companies is the onboarding of new testers without adequate skills, often resulting in insufficient real-world preparation. This paper proposes a tool-assisted training approach designed to enhance the proficiency of l10n and i18n testers through practical, hands-on exercises using real-world failure examples. The effectiveness of our approach was evaluated from two complementary perspectives: i) To assess the effectiveness of the training approach, a case study was conducted within a software industry training setting, comparing novice testers trained with our tool against those receiving conventional training. Results indicated a 150% improvement in fault identification and resolution for testers using the tool, underscoring its effectiveness in enhancing testing skills and overall software quality. ii) To evaluate the perceived usability of the tool developed to support the training activities, a System Usability Scale (SUS) questionnaire was given to five technical leaders responsible for training novice testers. The tool achieved a score of 94.5, positioning its usability between “excellent” and “best imaginable”. This paper highlights the tool's design, deployment context, and its potential for adoption by other practitioners, aiming to address the current gaps in i18n and l10n tester training, being a promising approach to be used in Software Engineering education.",ieee,llm,0.940,unreviewed,,doi:10.1109/icst62969.2025.10988966
discarded,Exploring the Educational Benefits of Introducing Aspect-Oriented Programming Into a Programming Course,Ivica Boticki; Marija Katic; Sergio Martin,2013,IEEE Transactions on Education,10.1109/TE.2012.2209119,https://ieeexplore.ieee.org/document/6259821/,adjacent-subtopic,"This paper explores the educational benefits of introducing the aspect-oriented programming paradigm into a programming course in a study on a sample of 75 undergraduate software engineering students. It discusses how using the aspect-oriented paradigm, in addition to the object-oriented programming paradigm, affects students' programs, their exam results, and their overall perception of the theoretically claimed benefits of aspect-oriented programming. The research methodology, consisting of automating the analysis of student-created computer programs, administering surveys, and collecting exam results, provided an objective measurement of the benefits of the paradigm for novice programmers, as well as evaluating their perception of its usefulness. The results show that the use of aspect-oriented programming as a supplement to object-oriented programming enhances the productivity of novice program code software engineering students and leads to increased understanding of theoretical concepts. Students readily accepted the new paradigm and recognized its benefits.",ieee,llm,0.820,unreviewed,,doi:10.1109/te.2012.2209119
discarded,Exploring the Effects of Urgency and Reputation in Code Review An Eye-Tracking Study,Sara Yabesi; Mahta Amini; Jelena Ristic; Zohreh Sharafi,2024,2024 IEEE/ACM 32nd International Conference on Program Comprehension (ICPC),,https://ieeexplore.ieee.org/document/10556466/,off-topic-false-hit,"The Pull-Based development model, a fundamental mechanism of collaboration in modern software engineering (SE), initiates the code review process when a contributor submits pull requests (PRs) for evaluation. Although the decision to approve or decline PRs is often perceived as grounded in their technical quality, prior research presents a more intricate narrative where both non technical factors-beyond the code itself and technical factors influence the acceptance. This study, uniquely integrating cues of urgency (represented by code priority level) and reputation (represented by the experience level of the code’s author), delves into these biases, leveraging eye-tracking technology to illuminate the cognitive processes underpinning the evaluation of PRs.In an experimentally-controlled study involving 37 participants reviewing Java code PRs, we found that perceived priority level of a PR impacted both the time spent on tasks and the associated cognitive load. Moreover, while participants’ behaviors reflected the influence of the priority level and the author’s experience, they remained largely unaware of these effects on their decision-making, highlighting the critical importance of understanding these implicit biases in code reviews. Interestingly, despite variations in attention when reviewing contributions from novice versus senior authors, there was no discernible difference in acceptance outcomes based on the author’s experience. This study takes the next step toward a better understanding of urgency and reputation in SE and may inform future research about code review platforms and guidelines, code reuse, and automated code generation.CCS CONCEPTS• Software and its engineering $\rightarrow$ Software creation and management.",ieee,llm,0.880,unreviewed,,hash:9fafd8496393e387
discarded,A Common Framework for Automatically Assessing Computational Thinking Skills,Lilliana Sancho-Chavarria; Isaac Alpizar-Chacon; Herson Esquivel-Vargas; Jorge Monge-Fallas; Antonio Gonzalez-Torres; Ignacio Trejos-Zelaya,2025,2025 IEEE 43rd Central America and Panama Convention (CONCAPAN XLIII),10.1109/CONCAPAN66820.2025.11512501,https://ieeexplore.ieee.org/document/11512501/,adjacent-subtopic,"Approaching problems in a logical and structured way is currently considered a key skill for finding appropriate solutions to complex problems. Particularly in Computer Science degrees, introductory programming courses aim to teach programming methods and techniques, as well as to develop a way of thinking that enables students to generate good solutions to diverse problems. The term computational thinking (CT) encompasses a set of mental processes for solving problems using skills such as abstraction, algorithmic thinking, and problem decomposition, among others. While CT research has largely focused on primary and secondary education, often using tools like Scratch or Bebras tasks, studies targeting university-level students remain limited. Training and assessment of CT in higher education, therefore, present an open area of interest for research. This paper proposes a novel approach for automatically analyzing students’ source code to evaluate their development of CT skills. We introduce a framework grounded in software engineering metrics and validate it through an initial case study. The findings underscore the need for a second study involving intentionally designed exercises to assess CT competencies more effectively.",ieee,llm,0.820,unreviewed,,doi:10.1109/concapan66820.2025.11512501
discarded,Using Frameworks for Rapid Applications Development as Learning Object for Teaching Web Programming,Bruno Pedraça de Souza; Daniel S. Costa; Daniella O. Costa; Bruno Araújo Bonifácio; Priscila Silva Fernandes,2018,2018 XIII Latin American Conference on Learning Technologies (LACLO),10.1109/LACLO.2018.00068,https://ieeexplore.ieee.org/document/8783969/,adjacent-subtopic,"This paper describes the use of framework for rapid application development as learning object for teaching Web programming. From the research point of view, we aimed evaluate learning impact in web programming, by students without any previous experience in technology. From an industrial point of view, the goal was evaluating the possibility of use of framework for rapid application development as an efficient solution in real projects, focusing on productivity and code quality. The results show that novice developers are able to quickly learn the concepts and design patterns adopted in the frameworks, and after practicing them effectively in a short time. In addition to indications that this approach is more effective compared to teaching techniques that use traditional development.",ieee,llm,0.800,unreviewed,,doi:10.1109/laclo.2018.00068
kept,Evaluating Programming Performance with Keystroke Characteristics: An Empirical Experiment,Huafu Liu; Dapeng Liu; Shaochun Xu,2013,"2013 14th ACIS International Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing",10.1109/SNPD.2013.49,https://ieeexplore.ieee.org/document/6598485/,qualifies-claim,"This study continued to investigate programming habits based on keystrokes, software quality, and code format. In previous work, we studied programmer's performance when they were working without pressure. In this work, we conducted an experiment by asking nineteen junior undergraduate students to complete a programming task under pressure. We also used a software tool to record the keystroke frequency and designed criteria to evaluation program quality. The experiment results demonstrate that while novice programmers are diverse in terms of programming styles, good ones tend to control execution in finer granularity and produce more solid code such as exception handling. Source code format seems to be a useful indicator for programming performance. It seems that there is still no direct correlation between the frequency of keystrokes and the quality of programs.",ieee,llm,0.840,unreviewed,,doi:10.1109/snpd.2013.49
kept,Assisting Novice Developers Learning in Flutter Through Cognitive-Driven Development,Ronivaldo Ferreira; Victor H. S. Pinto; Cleidson R. B. de Souza; Gustavo Pinto,2024,cs.SE,10.48550/arXiv.2408.11209,http://arxiv.org/abs/2408.11209v1,supports-claim,"Cognitive-Driven Development (CDD) is a coding design technique that helps developers focus on designing code within cognitive limits. The imposed limit tends to enhance code readability and maintainability. While early works on CDD focused mostly on Java, its applicability extends beyond specific programming languages. In this study, we explored the use of CDD in two new dimensions: focusing on Flutter programming and targeting novice developers unfamiliar with both Flutter and CDD. Our goal was to understand to what extent CDD helps novice developers learn a new programming technology. We conducted an in-person Flutter training camp with 24 participants. After receiving CDD training, six remaining students were tasked with developing a software management application guided by CDD practices. Our findings indicate that CDD helped participants keep code complexity low, measured using Intrinsic Complexity Points (ICP), a CDD metric. Notably, stricter ICP limits led to a 20\% reduction in code size, improving code quality and readability. This report could be valuable for professors and instructors seeking effective methodologies for teaching design practices that reduce code and cognitive complexity.",arxiv,llm,0.810,unreviewed,,doi:10.48550/arxiv.2408.11209
discarded,Improving Readability of Scratch Programs with Search-based Refactoring,Felix Adler; Gordon Fraser; Eva Gründinger; Nina Körber; Simon Labrenz; Jonas Lerchenberger; Stephan Lukasczyk; Sebastian Schweikl,2021,cs.SE,10.48550/arXiv.2108.07114,http://arxiv.org/abs/2108.07114v1,adjacent-subtopic,"Block-based programming languages like Scratch have become increasingly popular as introductory languages for novices. These languages are intended to be used with a ""tinkering"" approach which allows learners and teachers to quickly assemble working programs and games, but this often leads to low code quality. Such code can be hard to comprehend, changing it is error-prone, and learners may struggle and lose interest. The general solution to improve code quality is to refactor the code. However, Scratch lacks many of the common abstraction mechanisms used when refactoring programs written in higher programming languages. In order to improve Scratch code, we therefore propose a set of atomic code transformations to optimise readability by (1) rewriting control structures and (2) simplifying scripts using the inherently concurrent nature of Scratch programs. By automating these transformations it is possible to explore the space of possible variations of Scratch programs. In this paper, we describe a multi-objective search-based approach that determines sequences of code transformations which improve the readability of a given Scratch program and therefore form refactorings. Evaluation on a random sample of 1000 Scratch programs demonstrates that the generated refactorings reduce complexity and entropy in 70.4% of the cases, and 354 projects are improved in at least one metric without making any other metric worse. The refactored programs can help both novices and their teachers to improve their code.",arxiv,llm,0.900,unreviewed,,doi:10.48550/arxiv.2108.07114
discarded,How Students Use Generative AI for Software Testing: An Observational Study,Baris Ardic; Quentin Le Dilavrec; Andy Zaidman,2025,cs.SE,10.48550/arXiv.2510.10551,http://arxiv.org/abs/2510.10551v1,adjacent-subtopic,"The integration of generative AI tools like ChatGPT into software engineering workflows opens up new opportunities to boost productivity in tasks such as unit test engineering. However, these AI-assisted workflows can also significantly alter the developer's role, raising concerns about control, output quality, and learning, particularly for novice developers. This study investigates how novice software developers with foundational knowledge in software testing interact with generative AI for engineering unit tests. Our goal is to examine the strategies they use, how heavily they rely on generative AI, and the benefits and challenges they perceive when using generative AI-assisted approaches for test engineering. We conducted an observational study involving 12 undergraduate students who worked with generative AI for unit testing tasks. We identified four interaction strategies, defined by whether the test idea or the test implementation originated from generative AI or the participant. Additionally, we singled out prompting styles that focused on one-shot or iterative test generation, which often aligned with the broader interaction strategy. Students reported benefits including time-saving, reduced cognitive load, and support for test ideation, but also noted drawbacks such as diminished trust, test quality concerns, and lack of ownership. While strategy and prompting styles influenced workflow dynamics, they did not significantly affect test effectiveness or test code quality as measured by mutation score or test smells.",arxiv,llm,0.830,unreviewed,,doi:10.48550/arxiv.2510.10551
discarded,From Prompting to Verification: How Experience Shapes Vibe Coding Practices,Ahmed Fawzy; Amjed Tahir; Kelly Blincoe,2026,cs.SE,10.48550/arXiv.2605.24521,http://arxiv.org/abs/2605.24521v1,adjacent-subtopic,"AI code generation tools have expanded software creation beyond professional developers, giving rise to vibe coding, a practice in which users generate software via natural-language prompts, evaluate outputs primarily by execution. Prior work has examined how AI code generation tools support programming tasks within specific user groups, typically professional developers, leaving open the question of how vibe coding practices differ across experience levels. We address this gap by surveying 162 vibe coders belonging to three user experience groups: non-coders, novices, and professional developers. Our results show that experience selectively shapes vibe coding. Reported experiences and perceptions of code quality are broadly similar across groups, with all three recognising both the strengths and limitations of vibe coding. In contrast, motivations, interaction styles, and quality assurance practices diverge with experience. Non-developers are most motivated by accessibility, novices emphasise learning and experimentation, and professionals use vibe coding more frequently in work-related contexts. We synthesise these findings as a perception--action gap: a general awareness of risks in AI-generated code is broadly distributed, but the capacity to evaluate, debug, and verify remains experience-dependent. We show that vibe coding is partially democratising as it broadens access to software creation without equally distributing the expertise to evaluate it.",arxiv,llm,0.810,unreviewed,,doi:10.48550/arxiv.2605.24521
discarded,Improving Readability of Scratch Programs with Search-based Refactoring,"Adler, Felix; Fraser, Gordon; Gruendinger, Eva; Koerber, Nina; Labrenz, Simon; Lerchenberger, Jonas; Lukasczyk, Stephan; Schweikl, Sebastian",2021,IEEE 21ST INTERNATIONAL WORKING CONFERENCE ON SOURCE CODE ANALYSIS AND MANIPULATION (SCAM 2021),10.1109/SCAM52516.2021.00023,https://www.webofscience.com/wos/woscc/full-record/WOS:000742037400015,adjacent-subtopic,"Block-based programming languages like SCRATCH have become increasingly popular as introductory languages for novices. These languages are intended to be used with a ""tinkering"" approach which allows learners and teachers to quickly assemble working programs and games, but this often leads to low code quality. Such code can be hard to comprehend, changing it is error-prone, and learners may struggle and lose interest. The general solution to improve code quality is to refactor the code. However, SCRATCH lacks many of the common abstraction mechanisms used when refactoring programs written in higher programming languages. In order to improve SCRATCH code, we therefore propose a set of atomic code transformations to optimise readability by (1) rewriting control structures and (2) simplifying scripts using the inherently concurrent nature of SCRATCH programs. By automating these transformations it is possible to explore the space of possible variations of SCRATCH programs. In this paper, we describe a multi-objective search-based approach that determines sequences of code transformations which improve the readability of a given SCRATCH program and therefore form refactorings. Evaluation on a random sample of 1000 SCRATCH programs demonstrates that the generated refactorings reduce complexity and entropy in 70.4% of the cases, and 354 projects are improved in at least one metric without making any other metric worse. The refactored programs can help both novices and their teachers to improve their code.",wos,llm,0.900,unreviewed,,doi:10.1109/scam52516.2021.00023
kept,A Tutoring System to Learn Code Refactoring,"Keuning, Hieke; Heeren, Bastiaan; Jeuring, Johan",2021,"PROCEEDINGS OF THE 52ND ACM TECHNICAL SYMPOSIUM ON COMPUTER SCIENCE EDUCATION, SIGCSE 2021",10.1145/3408877.3432526,https://www.webofscience.com/wos/woscc/full-record/WOS:001426020100091,supports-claim,"In the last few decades, numerous tutoring systems and assessment tools have been developed to support students with learning programming, giving hints on correcting errors, showing which test cases do not succeed, and grading their overall solutions. The focus has been less on helping students write code with good style and quality. There are several professional tools that can help, but they are not targeted at novice programmers.

This paper describes a tutoring system that lets students practice with improving small programs that are already functionally correct. The system is based on rules that are extracted from input by teachers collected in a preliminary study, a subset of rules taken from professional tools, and other literature. Rules define how a code construct can be rewritten into a better variant, without changing its functionality. Rules can be combined to form rewrite strategies, similar to refactorings offered by most IDEs. The student can ask for hints and feedback at each step.

We describe the design of the system, show example sessions, and evaluate and discuss its contribution and limitations.",wos,llm,0.840,unreviewed,,doi:10.1145/3408877.3432526
kept,PROPER PROGRAMMING STYLE - RIGHT FROM THE BEGINNING,"Lavy, I; Rashkovits, R.",2019,EDULEARN19: 11TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES,,https://www.webofscience.com/wos/woscc/full-record/WOS:000551093101002,supports-claim,"Software quality is tested, among other criteria, by its level of modularity. Nevertheless, novice programmers (NP) are not so careful to provide a modular code. To examine this tendency, we aim, in this study, to examine the circumstances in which NP decide to write modular code. Two student groups, twenty in each, were given a programming assignment, each in different format. The assignment of the first group was constituted from several parts, each add complexity to the previous one, while the second group received the entire assignment at once. The modular solution of the given task requires the definition of several classes and methods to address each of the problem's aspects. The students' solutions were analysed using the Dual-process and the Cognitive Dissonance theories as well as content analysis methods to explore the extent of modularity.

The analysis revealed the following findings:

(1) In the first group, a minor increase in the number of modular solutions was found while they progressed along the assignment stages;

(2) The number of modular solutions of the second group was higher than of the first group.

Analysis of students' justifications for lack of modularity in the first group revealed the following. The first stages of the problem were perceived as rather simple hence many students did not find any reason to invest in designing a modular solution. When the level of complexity increased in the following stages, the students realized that a modular solution would fit better, hence a cognitive dissonance was raised. Nevertheless, many of them preferred to decrease the dissonance by continuing their course of nonmodular solution instead of re-designing a modular new one. Students of both groups also attributed their non-modular code to lack of explicit criteria for the evaluation of the code quality that lead them to focus on functionality alone. In view if the obtained findings, we recommend on several guidelines for instruction that might raise the students' awareness to the importance of code modularity.",wos,llm,0.730,unreviewed,,hash:fe238edccfe7a45f
kept,Teacher Perceptions of Feedback in High School Programming Education: A Thematic Analysis,"Crow, Tyne; Kirk, Diana; Luxton-Reilly, Andrew; Tempero, Ewan",2020,"PROCEEDINGS OF THE 15TH WORKSHOP IN PRIMARY AND SECONDARY COMPUTING EDUCATION, WIPSCE 2020",10.1145/3421590.3421595,https://www.webofscience.com/wos/woscc/full-record/WOS:001342592200005,qualifies-claim,"Fundamental principles of programming are being added to many school curricula world-wide. In New Zealand, digital technologies progress outcomes and assessment standards have recently been added to the national school curriculum. Among other things, the curriculum and assessment standards relate to aspects of code quality and decomposition as well as producing the logic and syntax of functional programs. To understand how teachers provide feedback to support student learning in these areas we conducted a survey relating to feedback on programming in the classroom. The survey focused on subcategories of feedback relating to the syntax, style and semantics of the code. We present the results of the survey which showed several themes that relate to categories of feedback. The paper outlines implications for what further support and research could be valuable.",wos,llm,0.820,unreviewed,,doi:10.1145/3421590.3421595
kept,On Assuring Learning About Code Quality,"Kirk, Diana; Crow, Tyne; Luxton-Reilly, Andrew; Tempero, Ewan",2020,"PROCEEDINGS OF THE TWENTY-SECOND AUSTRALASIAN COMPUTING EDUCATION CONFERENCE, ACE'20",10.1145/3373165.3373175,https://www.webofscience.com/wos/woscc/full-record/WOS:000946005000010,qualifies-claim,"Most of the lifetime cost of a software product is incurred after it is first delivered, i.e. during the maintenance phase. It is generally acknowledged that the quality of the code significantly impacts maintenance costs. This suggests that ""code quality"" should be a key competency of graduates of computing qualifications. We examined the learning outcomes of 141 University courses on introduction to programming and found that only about 30% mention any code quality-related topic. In contrast, the relevant national high school assessment framework used in New Zealand requires that, in order to be successful, a student must demonstrate some understanding of code quality. Our recommendation is that, if we are to be confident about producing code-quality-capable students, we must consider adopting agreed achievement standards for code quality.",wos,llm,0.900,unreviewed,,doi:10.1145/3373165.3373175
kept,Foobaz: Variable Name Feedback for Student Code at Scale,"Glassman, Elena L.; Fischer, Lyla; Scott, Jeremy; Miller, Robert C.",2015,UIST'15: PROCEEDINGS OF THE 28TH ANNUAL ACM SYMPOSIUM ON USER INTERFACE SOFTWARE AND TECHNOLOGY,10.1145/2807442.2807495,https://www.webofscience.com/wos/woscc/full-record/WOS:000381012500066,supports-claim,"Current traditional feedback methods, such as hand-grading student code for substance and style, are labor intensive and do not scale. We created a user interface that addresses feedback at scale for a particular and important aspect of code quality: variable names. We built this user interface on top of an existing back-end that distinguishes variables by their behavior in the program. Therefore our interface not only allows teachers to comment on poor variable names, they can comment on names that mislead the reader about the variable's role in the program. We ran two user studies in which 10 teachers and 6 students created and received feedback, respectively. The interface helped teachers give personalized variable name feedback on thousands of student solutions from an edX introductory programming MOOC. In the second study, students composed solutions to the same programming assignments and immediately received personalized quizzes composed by teachers in the previous user study.",wos,llm,0.900,unreviewed,,doi:10.1145/2807442.2807495
discarded,How students use generative AI for software testing: An observational study,Ardic B.,2026,Empirical Software Engineering,10.1007/s10664-026-10898-0,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105042398197&origin=inward,adjacent-subtopic,,scopus,llm,0.800,unreviewed,,doi:10.1007/s10664-026-10898-0
discarded,Experience Report: Insights from Deploying Educational Static Analysis in Introductory Programming Courses,Gong K.,2026,Fse Companion 2026 Proceedings of the 34th ACM International Conference on the Foundations of Software Engineering,10.1145/3803437.3805779,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105045848607&origin=inward,adjacent-subtopic,,scopus,llm,0.820,unreviewed,,doi:10.1145/3803437.3805779
discarded,A Systematic Review of Approaches for Evaluating Students’ Function-Level Code Structure Knowledge with a Catalog of All Discussed Patterns,Nurollahian S.,2026,ACM Transactions on Computing Education,10.1145/3787450,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105034731333&origin=inward,adjacent-subtopic,,scopus,llm,0.820,unreviewed,,doi:10.1145/3787450
discarded,Learning personalization in block-based programming languages using clustering and static code analysis,Person T.,2026,Computers and Education Open,10.1016/j.caeo.2026.100333,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105027409557&origin=inward,adjacent-subtopic,,scopus,llm,0.810,unreviewed,,doi:10.1016/j.caeo.2026.100333
discarded,Automated Rubric-Based Classification of Student Peer Code Review Feedback,Indriasari T.D.,2026,International Journal of Information and Education Technology,10.18178/ijiet.2026.16.5.2598,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105038700663&origin=inward,adjacent-subtopic,,scopus,llm,0.810,unreviewed,,doi:10.18178/ijiet.2026.16.5.2598
kept,Asking Novices to Evaluate Code Quality: Understandability and Efficiency,Mirolo C.,2025,Comped 2025 Proceedings of the ACM Global Computing Education Conference 2025,10.1145/3736181.3747149,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105021397925&origin=inward,supports-claim,,scopus,llm,0.780,unreviewed,,doi:10.1145/3736181.3747149
discarded,Finding Misleading Identifiers in Novice Code Using LLMs,Řechtáčková A.,2025,SIGCSE TS 2025 Proceedings of the 56th ACM Technical Symposium on Computer Science Education,10.1145/3641555.3705282,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=86000247412&origin=inward,adjacent-subtopic,,scopus,llm,0.880,unreviewed,,doi:10.1145/3641555.3705282
kept,Introducing Code Quality at CS1 Level: Examples and Activities,Izu C.,2025,Annual Conference on Innovation and Technology in Computer Science Education Iticse,10.1145/3689187.3709615,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85219525965&origin=inward,supports-claim,,scopus,llm,0.800,unreviewed,,doi:10.1145/3689187.3709615
kept,WIP: Exploratory Analysis of Code Quality Issues in CS1,Rodrigues I.V.,2025,Proceedings Frontiers in Education Conference Fie,10.1109/FIE63693.2025.11328215,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105033033937&origin=inward,qualifies-claim,,scopus,llm,0.740,unreviewed,,doi:10.1109/fie63693.2025.11328215
discarded,An Empirical Study of Generative AI for CRUD Code: A PHP Case with Tutorial Based Novice Baselines,Magfira F.,2025,Proceedings of 2025 IEEE International Conference on Data and Software Engineering Icodse 2025,10.1109/ICoDSE68111.2025.11351822,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105033624647&origin=inward,adjacent-subtopic,,scopus,llm,0.790,unreviewed,,doi:10.1109/icodse68111.2025.11351822
