status,title,authors,year,venue,doi,url,tags,abstract,provider,decision_source,llm_confidence,llm_review_outcome,llm_change_direction
discarded,An architectural decision modeling framework for service oriented architecture design,Olaf Zimmermann,2009,OPUS Publication Server of the University of Stuttgart (University of Stuttgart),10.18419/opus-2665,https://openalex.org/W1520835468,adjacent-subtopic,"In this thesis, we investigate whether reusable architectural decision models can support Service-Oriented Architecture (SOA) design. In the current state of the art, architectural decisions are captured ad hoc and retrospectively on projects; this is a labor-intensive undertaking without immediate benefits. On the contrary, we investigate the role reusable architectural decision models can play during SOA design: We treat recurring architectural decisions as first-class method elements and propose an architectural decision modeling framework and a reusable architectural decision model for SOA which guide the architect through the SOA design. Our approach is tool supported. Our framework is called SOA Decision Modeling (SOAD). SOAD provides a technique to systematically identify recurring decisions. Our reusable architectural decision model for SOA conforms to a metamodel supporting reuse and collaboration. The model organization follows Model-Driven Architecture (MDA) principles and separates long lasting platform-independent decisions from rapidly changing platform-specific ones. The alternatives in a conceptual model level reference SOA patterns. This simplifies the initial population and ongoing maintenance of the decision model. Decision dependency management allows knowledge engineers and software architects to check model consistency and prune irrelevant decisions. Moreover, a managed issue list guides through the decision making process. To update design artifacts according to decisions made, decision outcome information is injected into design model transformations. Finally, a Web-based collaboration system provides tool support for the framework steps and concepts. The SOAD framework is not only applicable to enterprise application and SOA design, but also to other application genres and architectural styles. SOAD supports use cases such as education, knowledge exchange, design method, review technique, and governance instrument.","openalex, scopus",llm,0.930,unreviewed,
kept,A reappraisal of structured analysis,Jørgen P. Bansler; Keld Bødker,1993,ACM Transactions on Information Systems,10.1145/130226.148055,https://openalex.org/W1999926902,qualifies-claim; criticism,"We review Structured Analysis as presented by Yourdon and DeMarco. First, we examine the implicit assumptions embodied in the method about the nature of organizations, work processes, and design. Following this we present the results of an exploratory study, conducted to find out how the method is applied in practice. This study reveals that while some of the tools of Structured Analysis—notably the data flow diagrams—are used and combined with other tools, the designers do not follow the analysis and design procedures prescribed by the method. Our findings suggest that there is a gap between the way systems development is portrayed in the normative technical literature and the way in which it is carried out.","openalex, scopus",human,0.980,human,
discarded,"Implementing a complex hospital innovation: conceptual underpinnings, program design and implementation of a complex innovation in an international multi-site hospital trial",Karen Dryden‐Palmer; Whitney Berta; Christopher S. Parshuram,2022,BMC Health Services Research,10.1186/s12913-022-08768-8,https://openalex.org/W4309073141,off-topic-false-hit,"BACKGROUND: Designing implementation programs that effectively integrate complex healthcare innovations into complex settings is a fundamental aspect of knowledge translation. We describe the development of a conceptually grounded implementation program for a complex healthcare innovation and its subsequent application in pediatric hospital settings. METHODS: We conducted multiple case observations of the application of the Phased Reciprocal Implementation Synergy Model (PRISM) framework in the design and operationalization of an implementation program for a complex hospital wide innovation in pediatric hospital settings. RESULTS: PRISM informed the design and delivery of 10 international hospital wide implementations of the complex innovation, BedsidePEWS. Implementation and innovation specific goals, overarching implementation program design principles, and a phased-based, customizable, and context responsive implementation program including innovation specific tools and evaluation plans emerged from the experience. CONCLUSION: Theoretically grounded implementation approaches customized for organizational contexts are feasible for the adoption and integration of this complex hospital-wide innovation. Attention to the fitting of the innovation to local practices, setting, organizational culture and end-user preferences can be achieved while maintaining the integrity of the innovation.","openalex, scopus",llm,0.990,unreviewed,
discarded,Plant Cell Biology,Wayne R.,2025,Plant Cell Biology from Astronomy to Zoology,10.1016/C2022-0-03007-5,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85218297383&origin=inward,off-topic-false-hit,,"openalex, scopus",llm,1.000,unreviewed,
discarded,Hydrometeorology: Forecasting and Applications,Sene K.,2024,Hydrometeorology Forecasting and Applications,10.1007/978-3-031-58269-1,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=83455265077&origin=inward,off-topic-false-hit,,"openalex, scopus",llm,1.000,unreviewed,
discarded,Resilience Process and Its Personal and Social Bases,Cheung C.K.,2024,Resilience Process and Its Personal and Social Bases,10.1007/978-981-97-7391-6,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105003368636&origin=inward,off-topic-false-hit,"This book elucidates personal and social bases for personal resilience, addressing the issue about predominance of social factors in shaping resilience.","openalex, scopus",llm,1.000,unreviewed,
discarded,The Handbook of Conversation Analysis,Sidnell J.,2012,Handbook of Conversation Analysis,10.1002/9781118325001,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84891584551&origin=inward,off-topic-false-hit,,"openalex, scopus",llm,1.000,unreviewed,
discarded,"Lees' Loss Prevention in the Process Industries: Hazard Identification, Assessment And Control: Fourth Edition",Mannan S.,2012,Lees Loss Prevention in the Process Industries Hazard Identification Assessment and Control Fourth Edition,10.1016/C2009-0-24104-3,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041156174&origin=inward,off-topic-false-hit,,"openalex, scopus",llm,1.000,unreviewed,
discarded,"Principles of distributed database systems, third edition",Özsu M.T.,2011,Principles of Distributed Database Systems Third Edition,10.1007/978-1-4419-8834-8,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84892223998&origin=inward,adjacent-subtopic,,"openalex, scopus",llm,0.780,unreviewed,
discarded,The handbook of computational linguistics and natural language processing,Clark A.,2010,Handbook of Computational Linguistics and Natural Language Processing,10.1002/9781444324044,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105011579012&origin=inward,off-topic-false-hit,,"openalex, scopus",llm,0.970,unreviewed,
discarded,Molecular Descriptors for Chemoinformatics,Todeschini R.,2010,Molecular Descriptors for Chemoinformatics,10.1002/9783527628766,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85008492587&origin=inward,off-topic-false-hit,"Volume I: ALPHABETICAL LISTING Introduction Historical Perspective QSAR/QSPR Modeling How to Learn From This Book Users Guide Notations and Symbols Alphabetical Listing of approx. 3300 entries Greek Alphabet Entries Numerical Entries Volume II: APPENDICES, REFERENCES Full bibliography of more than 6000 references, selected from 450 journals and covering the period from the beginning of molecular descriptor research until the year 2008 Greek alphabets Acronyms Molecular structures","openalex, scopus",llm,1.000,unreviewed,
discarded,"Lees' Loss Prevention in the Process Industries: Hazard Identification, Assessment and Control: Third Edition",Mannan M.S.,2004,Lees Loss Prevention in the Process Industries Hazard Identification Assessment and Control Third Edition,10.1016/B978-0-7506-7555-0.X5081-6,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041120899&origin=inward,off-topic-false-hit,,"openalex, scopus",llm,0.990,unreviewed,
