status,title,authors,year,venue,doi,url,tags,abstract,provider,decision_source,llm_confidence,llm_review_outcome,llm_change_direction
discarded,Building documentation generators,Arie van Deursen; T. Kuipers,1999,,10.1109/icsm.1999.792497,https://openalex.org/W2129858079,adjacent-subtopic,"In order to maintain the consistency between sources and documentation, while at the same time providing documentation at the design level, it is necessary to generate documentation from sources in such a way that it can be integrated with hand-written documentation. In order to simplify the construction of documentation generators, we introduce island grammars, which only define those syntactic structures needed for (re)documentation purposes. We explain how they can be used to obtain various forms of documentation, such as data dependency diagrams for mainframe batch jobs. Moreover, we discuss how the derived information can be made available via a hypertext structure. We conclude with an industrial case study in which a 600,000 LOC COBOL legacy system is redocumented using the techniques presented in the paper.",openalex,llm,0.950,unreviewed,
discarded,Web scraping: a promising tool for geographic data acquisition,Alexander Brenning; Sebastian Henn,2023,arXiv (Cornell University),10.48550/arxiv.2305.19893,https://openalex.org/W4379089496,off-topic-false-hit,"With much of our lives taking place online, researchers are increasingly turning to information from the World Wide Web to gain insights into geographic patterns and processes. Web scraping as an online data acquisition technique allows us to gather intelligence especially on social and economic actions for which the Web serves as a platform. Specific opportunities relate to near-real-time access to object-level geolocated data, which can be captured in a cost-effective way. The studied geographic phenomena include, but are not limited to, the rental market and associated processes such as gentrification, entrepreneurial ecosystems, or spatial planning processes. Since the information retrieved from the Web is not made available for that purpose, Web scraping faces several unique challenges, several of which relate to location. Ethical and legal issues mainly relate to intellectual property rights, informed consent and (geo-) privacy, and website integrity and contract. These issues also effect the practice of open science. In addition, there are technical and statistical challenges that relate to dependability and incompleteness, data inconsistencies and bias, as well as the limited historical coverage. Geospatial analyses furthermore usually require the automated extraction and subsequent resolution of toponyms or addresses (geoparsing, geocoding). A study on apartment rent in Leipzig, Germany is used to illustrate the use of Web scraping and its challenges. We conclude that geographic researchers should embrace Web scraping as a powerful and affordable digital fieldwork tool while paying special attention to its legal, ethical, and methodological challenges.",openalex,llm,0.990,unreviewed,
discarded,A Large-Scale Study About Quality and Reproducibility of Jupyter Notebooks,João Felipe Pimentel; Leonardo Murta; Vanessa Braganholo; Juliana Freire,2019,,10.1109/msr.2019.00077,https://openalex.org/W2954370766,adjacent-subtopic,"Jupyter Notebooks have been widely adopted by many different communities, both in science and industry. They support the creation of literate programming documents that combine code, text, and execution results with visualizations and all sorts of rich media. The self-documenting aspects and the ability to reproduce results have been touted as significant benefits of notebooks. At the same time, there has been growing criticism that the way notebooks are being used leads to unexpected behavior, encourage poor coding practices, and that their results can be hard to reproduce. To understand good and bad practices used in the development of real notebooks, we studied 1.4 million notebooks from GitHub. We present a detailed analysis of their characteristics that impact reproducibility. We also propose a set of best practices that can improve the rate of reproducibility and discuss open challenges that require further research and development.",openalex,llm,0.930,unreviewed,
kept,The literate-programming paradigm,D. Cordes; M. Brown,1991,Computer,10.1109/2.86838,https://openalex.org/W2023361326,qualifies-claim,"Literate programming, a technique for coding software systems that promotes readability and comprehension, is examined in detail. The current literate-programming paradigm is reviewed by looking at two sample literate programs. A critique of literate programming as it is currently used is presented, and methods for enhancing the process are explored. A number of new facilities are proposed, and restrictions on current literate-programming practices are suggested.>",openalex,llm,0.970,unreviewed,
discarded,mgwr: A Python Implementation of Multiscale Geographically Weighted Regression for Investigating Process Spatial Heterogeneity and Scale,Taylor M. Oshan; Ziqi Li; Wei Kang; Levi John Wolf; A. Stewart Fotheringham,2019,ISPRS International Journal of Geo-Information,10.3390/ijgi8060269,https://openalex.org/W2948613401,off-topic-false-hit,"Geographically weighted regression (GWR) is a spatial statistical technique that recognizes that traditional ‘global’ regression models may be limited when spatial processes vary with spatial context. GWR captures process spatial heterogeneity by allowing effects to vary over space. To do this, GWR calibrates an ensemble of local linear models at any number of locations using ‘borrowed’ nearby data. This provides a surface of location-specific parameter estimates for each relationship in the model that is allowed to vary spatially, as well as a single bandwidth parameter that provides intuition about the geographic scale of the processes. A recent extension to this framework allows each relationship to vary according to a distinct spatial scale parameter, and is therefore known as multiscale (M)GWR. This paper introduces mgwr, a Python-based implementation of MGWR that explicitly focuses on the multiscale analysis of spatial heterogeneity. It provides novel functionality for inference and exploratory analysis of local spatial processes, new diagnostics unique to multi-scale local models, and drastic improvements to efficiency in estimation routines. We provide two case studies using mgwr, in addition to reviewing core concepts of local models. We present this in a literate programming style, providing an overview of the primary software functionality and demonstrations of suggested usage alongside the discussion of primary concepts and demonstration of the improvements made in mgwr.",openalex,llm,0.990,unreviewed,
discarded,SimpleITK Image-Analysis Notebooks: a Collaborative Environment for Education and Reproducible Research,Ziv Yaniv; Bradley Lowekamp; Hans J. Johnson; Richard Beare,2017,Journal of Imaging Informatics in Medicine,10.1007/s10278-017-0037-8,https://openalex.org/W2769556951,adjacent-subtopic,"Modern scientific endeavors increasingly require team collaborations to construct and interpret complex computational workflows. This work describes an image-analysis environment that supports the use of computational tools that facilitate reproducible research and support scientists with varying levels of software development skills. The Jupyter notebook web application is the basis of an environment that enables flexible, well-documented, and reproducible workflows via literate programming. Image-analysis software development is made accessible to scientists with varying levels of programming experience via the use of the SimpleITK toolkit, a simplified interface to the Insight Segmentation and Registration Toolkit. Additional features of the development environment include user friendly data sharing using online data repositories and a testing framework that facilitates code maintenance. SimpleITK provides a large number of examples illustrating educational and research-oriented image analysis workflows for free download from GitHub under an Apache 2.0 license: github.com/InsightSoftwareConsortium/SimpleITK-Notebooks .",openalex,llm,0.900,unreviewed,
discarded,SWI-Prolog,Jan Wielemaker; Tom Schrijvers; Markus Triska; Torbjörn Lager,2011,Theory and Practice of Logic Programming,10.1017/s1471068411000494,https://openalex.org/W2911601159,adjacent-subtopic,"Abstract SWI-Prolog is neither a commercial Prolog system nor a purely academic enterprise, but increasingly a community project. The core system has been shaped to its current form while being used as a tool for building research prototypes, primarily for knowledge-intensive and interactive systems. Community contributions have added several interfaces and the constraint (CLP) libraries. Commercial involvement has created the initial garbage collector, added several interfaces and two development tools: PlDoc (a literate programming documentation system) and PlUnit (a unit testing environment). In this article, we present SWI-Prolog as an integrating tool, supporting a wide range of ideas developed in the Prolog community and acting as glue between foreign resources. This article itself is the glue between technical articles on SWI-Prolog, providing context and experience in applying them over a longer period.",openalex,llm,0.740,unreviewed,
kept,An annotated bibliography of literate programming,Lisa M. Smith; Mansur H. Samadzadeh,1991,ACM SIGPLAN Notices,10.1145/122203.122204,https://openalex.org/W1977626599,adjacent-subtopic,This bibliography on literate programming was compiled while researching for a Master's thesis. The idea was obtained,openalex,llm,0.900,unreviewed,
kept,Theme-based literate programming,A. Kacofegitis; Neville Churcher,2003,,10.1109/apsec.2002.1183079,https://openalex.org/W2145333015,qualifies-claim,"The source code for computer programs is destined to be read by compilers and consequently its internal structure is heavily constrained. The compiler neither knows nor cares about such things as a program's internal structure, the relationships between its components and their specifications, the way design patterns are instantiated, the best way to explain its algorithms or how it is intended to be used. People do. Literate programming (LP) was invented by Donald Knuth as a way to address such problems. The idea is appealing but LP has not been adopted widely: the lack of good tools, difficulties with object-oriented languages and the limitations of a single psychological order are among the reasons. We report the development of theme-based literate programming (TBLP). Themes are extremely flexible: they may be aimed at particular reader groups or represent aspects of the program. Features of TBLP include an extended chunk model which accommodates a richer variety of types, an extended connection model which allows chunks to be threaded together into multiple themes, an enhanced processing model which generalises tangling and weaving and a chunk-level version management system. XML is used to represent the web structure and XML-based technologies such as XSLT are used in processing. This provides flexibility and extensibility, allowing users to define new chunk types. An application which implements TBLP is presented and the integration of TBLP with software engineering processes is discussed.",openalex,llm,0.950,unreviewed,
kept,Literate programming,Christopher J. Van Wyk,1987,Communications of the ACM,10.1145/28569.315738,https://openalex.org/W2340449256,adjacent-subtopic,"article Free Access Share on Literate programming Author: Christopher J. Van Wyk AT&T Bell Laboratories, Room 2C-457, 600 Mountain Avenue, Murray Hill, NJ AT&T Bell Laboratories, Room 2C-457, 600 Mountain Avenue, Murray Hill, NJView Profile Authors Info & Claims Communications of the ACMVolume 30Issue 7July 1987 pp 583–599https://doi.org/10.1145/28569.315738Published:01 July 1987Publication History 4citation621DownloadsMetricsTotal Citations4Total Downloads621Last 12 Months21Last 6 weeks2 Get Citation AlertsNew Citation Alert added!This alert has been successfully added and will be sent to:You will be notified whenever a record that you have chosen has been cited.To manage your alert preferences, click on the button below.Manage my Alerts New Citation Alert!Please log in to your account Save to BinderSave to BinderCreate a New BinderNameCancelCreateExport CitationPublisher SiteeReaderPDF",openalex,llm,0.690,unreviewed,
discarded,Literate programming,Christopher J. Van Wyk,1989,Communications of the ACM,10.1145/66451.315988,https://openalex.org/W4229590399,off-topic-false-hit,".I 'Moderatm's Introdyction to Column 5 The mailbox fairly overflowed with responses to Eric ~~~~ton's program to expand generalized regular secessions (Comnzunications, December 1988, p. 1376). 'l&%ry &tter said &at it would have been more appropriate to solve Mark Kahrs's problem in another programming language. The introduction should have pointed out that Kahrs% program, which needed a strig-qx;p&nsion function, was itself written in C; thus, the requirement that it be possible to plug any solution into the larger program without much fuss practically demanded that Hamilton write in C.",openalex,llm,0.970,unreviewed,
kept,Literate programming,Christopher J. Van Wyk,1987,Communications of the ACM,10.1145/33447.315760,https://openalex.org/W4229735566,adjacent-subtopic,"article Free Access Share on Literate programming Author: Christopher J. Van Wyk AT&T Bell Laboratories, Room 2C-457, 600 Mountain Avenue, Murray Hill, NJ AT&T Bell Laboratories, Room 2C-457, 600 Mountain Avenue, Murray Hill, NJView Profile Authors Info & Claims Communications of the ACMVolume 30Issue 12Dec. 1987pp 1000–1010https://doi.org/10.1145/33447.315760Published:01 December 1987Publication History 3citation466DownloadsMetricsTotal Citations3Total Downloads466Last 12 Months27Last 6 weeks4 Get Citation AlertsNew Citation Alert added!This alert has been successfully added and will be sent to:You will be notified whenever a record that you have chosen has been cited.To manage your alert preferences, click on the button below.Manage my AlertsNew Citation Alert!Please log in to your account Save to BinderSave to BinderCreate a New BinderNameCancelCreateExport CitationPublisher SiteeReaderPDF",openalex,llm,0.690,unreviewed,
discarded,"Languages, literacies and literate programming: can we use the latest theories on how bilingual people learn to help us teach computational literacies?",Sara Vogel; Christopher Hoadley; Ana Rebeca Miranda Castillo; Laura Ascenzi‐Moreno,2020,Computer Science Education,10.1080/08993408.2020.1751525,https://openalex.org/W3028850249,off-topic-false-hit,"Background and Context: In this theory paper, we explore the concept of translanguaging from bilingual education, and its implications for teaching and learning programming and computing in especially computer science (CS) for all initiatives.Objective: We use translanguaging to examine how programming is and isn't like using human languages. We frame CS as computational literacies. We describe a pedagogical approach for teaching computational literacies.Method: We review theory from applied linguistics, literacy, and computational literacy. We provide a design narrative of our pedagogical approach by describing activities from bilingual middle school classrooms integrating Scratch into academic subjects.Findings: Translanguaging pedagogy can leverage learners' (bilingual and otherwise) full linguistic repertoires as they engage with computational literacies.Implications: Our data helps demonstrate how translanguaging can be mobilized to do CS, which has implications for increasing equitable participation in computer science.",openalex,llm,0.980,unreviewed,
kept,"Against the Power of Algorithms Closing, Literate Programming, and Source Code Critique",Markus Krajewski,2019,Law/text/culture,10.14453/ltc.664,https://openalex.org/W3007343149,adjacent-subtopic,"Current commentaries on digital change have emphasised the reality of our increasing exposure to the power of algorithms. My intervention examines this assertion with a media-historical approach that traces arguments raised in a legal case to the point of software inception. I show that the power of algorithm is based on the eminent cultural techniques of reading and writing. As an antidote to this power, I propose the concept of source code critique, which draws upon historiography and so-called ‘literate programming’, and which could help to introduce transparency into an algorithm's opaque agency.",openalex,llm,0.770,unreviewed,
discarded,Understanding and improving the quality and reproducibility of Jupyter notebooks,João Felipe Pimentel; Leonardo Murta; Vanessa Braganholo; Juliana Freire,2021,Empirical Software Engineering,10.1007/s10664-021-09961-9,https://openalex.org/W3160344069,adjacent-subtopic,,openalex,llm,0.930,unreviewed,
kept,Supporting tailorable program visualisation through literate programming and fisheye views,Andy Cockburn,2001,Information and Software Technology,10.1016/s0950-5849(01)00182-3,https://openalex.org/W2111690561,adjacent-subtopic,"This paper describes the 'Jaba' program editor and browser that allows users to tailor the level of abstraction at which they visualise, browse, edit and document object-oriented programs. Its design draws on concepts from literate programming, holophrasting displays, fisheye visualisation and hypertext to allow programmers to rapidly move between abstract and detailed views of Java classes. The paper focuses on the motivation for, and user interface issues surrounding, the integration of these facilities in Jaba. Limitations in the current tools and theories for programming support are identified, and modifications are proposed and demonstrated. Examples include overcoming the static post-hoc documentation support provided by Javadoc, and normalising Fumas's 'degree of interest' fisheye visualisation formula to avoid excessive suppression of program segments. (C) 2001 Elsevier Science B.V. All rights reserved.",openalex,llm,0.860,unreviewed,
discarded,Colaroid: A Literate Programming Approach for Authoring Explorable Multi-Stage Tutorials,April Yi Wang; Andrew Head; Ge Zhang; Steve Oney; Christopher Brooks,2023,,10.1145/3544548.3581525,https://openalex.org/W4366549868,adjacent-subtopic,"Multi-stage programming tutorials are key learning resources for programmers, using progressive incremental steps to teach them how to build larger software systems. A good multi-stage tutorial describes the code clearly, explains the rationale and code changes for each step, and allows readers to experiment as they work through the tutorial. In practice, it is time-consuming for authors to create tutorials with these attributes. In this paper, we introduce Colaroid, an interactive authoring tool for creating high quality multi-stage tutorials. Colaroid tutorials are augmented computational notebooks, where snippets and outputs represent a snapshot of a project, with source code differences highlighted, complete source code context for each snippet, and the ability to load and tinker with any stage of the project in a linked IDE. In two laboratory studies, we found Colaroid makes it easy to create multi-stage tutorials, while offering advantages to readers compared to video and web-based tutorials.",openalex,llm,0.800,unreviewed,
kept,Literate Program Execution for Reproducible Research and Executable Papers,Sébastien Li‐Thiao‐Té,2012,Procedia Computer Science,10.1016/j.procs.2012.04.047,https://openalex.org/W1994235115,adjacent-subtopic,"Lepton is an automaton for literate executable papers. It enables researchers to publish their work in the form of a script or program that can generate the research paper along with the corresponding source code, input data and output results. Lepton files do not contain pre-computed results, but the full set of instructions for reproducing the results presented in the manuscript. Taking inspiration from literate programming for code review and code re-use, we have written Lepton to facilitate the review and re-use of computational methods. Lepton is designed to provide strong guarantees for the reproducibil-ity of the results, many features for easily applying the methods to new data while remaining unobtrusive and easy to deploy in any environment. Lepton is designed for writing reproducible technical reports during method development, and journal manuscripts when the research is polished. Developped independently from the Elsevier Executable Paper Grand Challenge, it addresses similar issues and objectives. This manuscript was written with Lepton.",openalex,llm,0.880,unreviewed,
discarded,The five pillars of computational reproducibility: bioinformatics and beyond,Mark Ziemann; Pierre Poulain; Anusuiya Bora,2023,Briefings in Bioinformatics,10.1093/bib/bbad375,https://openalex.org/W4387865014,adjacent-subtopic,"Computational reproducibility is a simple premise in theory, but is difficult to achieve in practice. Building upon past efforts and proposals to maximize reproducibility and rigor in bioinformatics, we present a framework called the five pillars of reproducible computational research. These include (1) literate programming, (2) code version control and sharing, (3) compute environment control, (4) persistent data sharing and (5) documentation. These practices will ensure that computational research work can be reproduced quickly and easily, long into the future. This guide is designed for bioinformatics data analysts and bioinformaticians in training, but should be relevant to other domains of study.",openalex,llm,0.870,unreviewed,
discarded,teemi: An open-source literate programming approach for iterative design-build-test-learn cycles in bioengineering,Søren D. Petersen; Lucas Levassor; Christine M. Pedersen; Jan Madsen; Lea G. Hansen; Jie Zhang; Ahmad K. Haidar; Rasmus John Normand Frandsen; Jay D. Keasling; Tilmann Weber; Nikolaus Sonnenschein; Michael K. Jensen,2024,PLoS Computational Biology,10.1371/journal.pcbi.1011929,https://openalex.org/W4392581764,adjacent-subtopic,"Synthetic biology dictates the data-driven engineering of biocatalysis, cellular functions, and organism behavior. Integral to synthetic biology is the aspiration to efficiently find, access, interoperate, and reuse high-quality data on genotype-phenotype relationships of native and engineered biosystems under FAIR principles, and from this facilitate forward-engineering strategies. However, biology is complex at the regulatory level, and noisy at the operational level, thus necessitating systematic and diligent data handling at all levels of the design, build, and test phases in order to maximize learning in the iterative design-build-test-learn engineering cycle. To enable user-friendly simulation, organization, and guidance for the engineering of biosystems, we have developed an open-source python-based computer-aided design and analysis platform operating under a literate programming user-interface hosted on Github. The platform is called teemi and is fully compliant with FAIR principles. In this study we apply teemi for i) designing and simulating bioengineering, ii) integrating and analyzing multivariate datasets, and iii) machine-learning for predictive engineering of metabolic pathway designs for production of a key precursor to medicinal alkaloids in yeast. The teemi platform is publicly available at PyPi and GitHub.",openalex,llm,0.820,unreviewed,
discarded,Practical Reproducibility in Geography and Geosciences,Daniel Nüst; Edzer Pebesma,2020,Annals of the American Association of Geographers,10.1080/24694452.2020.1806028,https://openalex.org/W3093171490,adjacent-subtopic,"Reproducible research is often perceived as a technological challenge, but it is rooted in the challenge to improve scholarly communication in an age of digitization. When computers become involved and researchers want to allow other scientists to inspect, understand, evaluate, and build on their work, they need to create a research compendium that includes the code, data, computing environment, and script-based workflows used. Here, we present the state of the art for approaches to reach this degree of computational reproducibility, addressing literate programming and containerization while paying attention to working with geospatial data (digital maps, geographic information systems). We argue that all researchers working with computers should understand these technologies to control their computing environment, and we present the benefits of reproducible workflows in practice. Example research compendia illustrate the presented concepts and are the basis for challenges specific to geography and geosciences. Based on existing surveys and best practices from different scientific domains, we conclude that researchers today can overcome many barriers and achieve a very high degree of reproducibility. If the geography and geosciences communities adopt reproducibility and the underlying technologies in practice and in policies, they can transform the way researchers conduct and communicate their work toward increased transparency, understandability, openness, trust, productivity, and innovation.",openalex,llm,0.880,unreviewed,
discarded,Practical Reproducibility in Geography and Geosciences,Daniel Nüst; Edzer Pebesma,2022,,10.31223/x5xh0z,https://openalex.org/W4220901028,adjacent-subtopic,"Reproducible research is often perceived as a technological challenge, but it is rooted in the challenge to improve scholarly communication in an age of digitisation. When computers become involved and researchers want to allow other scientists to inspect, understand, evaluate, and build upon their work, they need to create a research compendium that includes the code, data, computing environment, and script-based workflows used. Here, we present the state of the art for approaches to reach this degree of computational reproducibility, addressing literate programming and containerisation, while paying attention to working with geospatial data (digital maps, GIS). We argue that all researchers working with computers should understand these technologies to control their computing environment, and we present the benefits of reproducible workflows in practice. Example research compendia illustrate the presented concepts and are the basis for challenges specific to geography and geosciences. Based on existing surveys and best practices from different scientific domains, we conclude that researchers today can overcome many barriers and achieve a very high degree of reproducibility. If the geography and geosciences and communities adopt reproducibility and the underlying technologies in practice and in policies, they can transform the way researchers conduct and communicate their work towards increased transparency, understandability, openness, trust, productivity, and innovation.",openalex,llm,0.870,unreviewed,
discarded,Creating and sharing reproducible research code the workflowr way,John Blischak; Peter Carbonetto; Matthew Stephens,2019,F1000Research,10.12688/f1000research.20843.1,https://openalex.org/W2979855176,adjacent-subtopic,"Making scientific analyses reproducible, well documented, and easily shareable is crucial to maximizing their impact and ensuring that others can build on them. However, accomplishing these goals is not easy, requiring careful attention to organization, workflow, and familiarity with tools that are not a regular part of every scientist's toolbox. We have developed an R package, workflowr , to help all scientists, regardless of background, overcome these challenges. Workflowr aims to instill a particular ""workflow"" — a sequence of steps to be repeated and integrated into research practice — that helps make projects more reproducible and accessible.This workflow integrates four key elements: (1) version control (via Git ); (2) literate programming (via R Markdown); (3) automatic checks and safeguards that improve code reproducibility; and (4) sharing code and results via a browsable website. These features exploit powerful existing tools, whose mastery would take considerable study. However, the workflowr interface is simple enough that novice users can quickly enjoy its many benefits. By simply following the workflowr ""workflow"", R users can create projects whose results, figures, and development history are easily accessible on a static website — thereby conveniently shareable with collaborators by sending them a URL — and accompanied by source code and reproducibility safeguards. The workflowr R package is open source and available on CRAN, with full documentation and source code available at https://github.com/jdblischak/workflowr .",openalex,llm,0.890,unreviewed,
discarded,Exploration and Explanation in Computational Notebooks,Adam Rule; Aurélien Tabard; James D. Hollan,2018,,10.1145/3173574.3173606,https://openalex.org/W2784241156,adjacent-subtopic,"Computational notebooks combine code, visualizations, and text in a single document. Researchers, data analysts, and even journalists are rapidly adopting this new medium. We present three studies of how they are using notebooks to document and share exploratory data analyses. In the first, we analyzed over 1 million computational notebooks on GitHub, finding that one in four had no explanatory text but consisted entirely of visualizations or code. In a second study, we examined over 200 academic computational notebooks, finding that although the vast majority described methods, only a minority discussed reasoning or results. In a third study, we interviewed 15 academic data analysts, finding that most considered computational notebooks personal, exploratory, and messy. Importantly, they typically used other media to share analyses. These studies demonstrate a tension between exploration and explanation in constructing and sharing computational notebooks. We conclude with opportunities to encourage explanation in computational media without hindering exploration.",openalex,llm,0.840,unreviewed,
discarded,phyloseq: An R Package for Reproducible Interactive Analysis and Graphics of Microbiome Census Data,Paul J. McMurdie; Susan Holmes,2013,PLoS ONE,10.1371/journal.pone.0061217,https://openalex.org/W2056279562,adjacent-subtopic,"BACKGROUND: the analysis of microbial communities through dna sequencing brings many challenges: the integration of different types of data with methods from ecology, genetics, phylogenetics, multivariate statistics, visualization and testing. With the increased breadth of experimental designs now being pursued, project-specific statistical analyses are often needed, and these analyses are often difficult (or impossible) for peer researchers to independently reproduce. The vast majority of the requisite tools for performing these analyses reproducibly are already implemented in R and its extensions (packages), but with limited support for high throughput microbiome census data. RESULTS: Here we describe a software project, phyloseq, dedicated to the object-oriented representation and analysis of microbiome census data in R. It supports importing data from a variety of common formats, as well as many analysis techniques. These include calibration, filtering, subsetting, agglomeration, multi-table comparisons, diversity analysis, parallelized Fast UniFrac, ordination methods, and production of publication-quality graphics; all in a manner that is easy to document, share, and modify. We show how to apply functions from other R packages to phyloseq-represented data, illustrating the availability of a large number of open source analysis techniques. We discuss the use of phyloseq with tools for reproducible research, a practice common in other fields but still rare in the analysis of highly parallel microbiome census data. We have made available all of the materials necessary to completely reproduce the analysis and figures included in this article, an example of best practices for reproducible research. CONCLUSIONS: The phyloseq project for R is a new open-source software package, freely available on the web from both GitHub and Bioconductor.",openalex,llm,0.920,unreviewed,
kept,A WYSIWYG literate programming system (preliminary report),Eitan M. Gurari; Jesse Wu,1991,,10.1145/327164.327217,https://openalex.org/W2073885540,qualifies-claim,"Conceptually, literate programming systems are document preparation systems that are augmented with features for writing programs. They offer features for identifying the different components of the programs, for highlighting the relations that exist between the components, and for explaining the components and the relations.",openalex,llm,0.930,unreviewed,
discarded,Imprimer: Computational Notebooks for CNC Milling,Jasper Tran O'Leary; Gabrielle Benabdallah; Nadya Peek,2023,,10.1145/3544548.3581334,https://openalex.org/W4366549831,adjacent-subtopic,"Digital fabrication in industrial contexts involves standardized procedures that prioritize precision and repeatability. However, fabrication machines are now available for practitioners who focus instead on experimentation. In this paper, we reframe hobbyist CNC milling as writing literate programs which interleave documentation, interactive graphics, and source code for machine control. To test this approach, we present Imprimer, a machine infrastructure for a CNC mill and an associated library for a computational notebook. Imprimer lets makers learn experimentally, prototype new interactions for making, and understand physical processes by writing and debugging code. We demonstrate three experimental milling workflows as computational notebooks, conduct a user study with practitioners with a range of backgrounds, and discuss literate programming as a future vision for digital fabrication altogether.",openalex,llm,0.810,unreviewed,
discarded,Employing Literate Programming Instruction in a Microprocessors Course,Bryan A. Jones; Mahnas Mohammadi-Aragh,2016,,10.18260/p.26941,https://openalex.org/W2614089611,adjacent-subtopic,"Through her role in the Hearin Engineering First-year Experiences (EFX) Program, she is assessing the college's current first-year",openalex,llm,0.830,unreviewed,
discarded,Algorithmic Debugging and Literate Programming to Generate Feedback in Intelligent Tutoring Systems,Claus Zinn,2014,Lecture notes in computer science,10.1007/978-3-319-11206-0_4,https://openalex.org/W21646973,adjacent-subtopic,,openalex,llm,0.710,unreviewed,
kept,DESL: A Literate Programming Language Framework for Interoperable Parallel Discrete Event Simulation,Simone Bauco; Romolo Marotta; Alessandro Pellegrini,2025,,10.1145/3726301.3728420,https://openalex.org/W4411515866,adjacent-subtopic,"Simulation is indispensable for advanced scientific research, enabling accurate explorations of complex phenomena and supporting evidence-based decision-making across interdisciplinary boundaries. Parallel Discrete Event Simulation (PDES) provides substantial advantages in modelling large-scale systems by distributing computational tasks among multiple processors, enhancing scalability. However, exploiting it is extremely challenging due to obstacles in model efficiency, concurrency control, reproducibility, and maintainability. Furthermore, the large number of available PDES run-time environments makes it difficult to explore their (performance) capabilities for some specific model, hindering the identification of the best-suited technology for a certain simulation study. To address these limitations, we introduce a unified framework grounded in literate programming and model-driven engineering, integrating interwoven documentation and model logic within a single source. This design enhances intrinsic consistency between model logic and explanatory content, while enabling the generation of model implementations tailored to multiple runtime environments, thus allowing simulationists to focus on model development without being locked in to any specific technology or environment. This facilitates model reuse and performance comparisons across diverse execution environments. We show the viability of this approach by providing the first-ever experimental comparison across three different simulators, starting from the same model implementation.",openalex,llm,0.720,unreviewed,
discarded,"A functional toolkit for morphological and phonological processing, application to a Sanskrit tagger",GÉRARD HUET,2005,Journal of Functional Programming,10.1017/s0956796804005416,https://openalex.org/W2136678187,adjacent-subtopic,"We present the Zen toolkit for morphological and phonological processing of natural languages. This toolkit is presented in literate programming style, in the Pidgin ML subset of the Objective Caml functional programming language. This toolkit is based on a systematic representation of finite state automata and transducers as decorated lexical trees. All operations on the state space data structures use the zipper technology, and a uniform sharing functor permits systematic maximum sharing as dags. A particular case of lexical maps is specially convenient for building invertible morphological operations such as inflected forms dictionaries, using a notion of differential word . As a particular application, we describe a general method for tagging a natural language text given as a phoneme stream by analysing possible euphonic liaisons between words belonging to a lexicon of inflected forms. The method uses the toolkit methodology by constructing a non-deterministic transducer, implementing rational rewrite rules, by mechanical decoration of a trie representation of the lexicon index. The algorithm is linear in the size of the lexicon. A coroutine interpreter is given, and its correctness and completeness are formally proved. An application to the segmentation of Sanskrit by sandhi analysis is demonstrated.",openalex,llm,0.780,unreviewed,
kept,Language-Agnostic Reproducible Data Analysis Using Literate Programming,Boris Vassilev; Riku Louhimo; Elina Ikonen; Sampsa Hautaniemi,2016,PLoS ONE,10.1371/journal.pone.0164023,https://openalex.org/W2528118653,supports-claim,"A modern biomedical research project can easily contain hundreds of analysis steps and lack of reproducibility of the analyses has been recognized as a severe issue. While thorough documentation enables reproducibility, the number of analysis programs used can be so large that in reality reproducibility cannot be easily achieved. Literate programming is an approach to present computer programs to human readers. The code is rearranged to follow the logic of the program, and to explain that logic in a natural language. The code executed by the computer is extracted from the literate source code. As such, literate programming is an ideal formalism for systematizing analysis steps in biomedical research. We have developed the reproducible computing tool Lir (literate, reproducible computing) that allows a tool-agnostic approach to biomedical data analysis. We demonstrate the utility of Lir by applying it to a case study. Our aim was to investigate the role of endosomal trafficking regulators to the progression of breast cancer. In this analysis, a variety of tools were combined to interpret the available data: a relational database, standard command-line tools, and a statistical computing environment. The analysis revealed that the lipid transport related genes LAPTM4B and NDRG1 are coamplified in breast cancer patients, and identified genes potentially cooperating with LAPTM4B in breast cancer progression. Our case study demonstrates that with Lir, an array of tools can be combined in the same data analysis to improve efficiency, reproducibility, and ease of understanding. Lir is an open-source software available at github.com/borisvassilev/lir.",openalex,llm,0.970,unreviewed,
